JDHEL V-C s1 V-K1 s2 V-K2 s3 V-K3 s4 V-K4 s5 C-K1 s6 C-K2 s7 C-K3 s8 C-K4 s9 K1-K2 s10 K1-K3 s11 K1-K4 s12 K2-K3 s13 K2-K4 s14 K3-K4 s15 HELCOR AIRMASS
Aperture: 2, Filter: IRCUT, JD: heliocentric
2461186.3801669 -0.54176 0.02951 -1.66503 0.07339 -1.50473 0.06497 -1.26042 0.05125 -0.47420 0.02843 -1.12327 0.07613 -0.96297 0.06806 -0.71866 0.05511 0.06756 0.03491 0.16030 0.09564 0.40461 0.08690 1.19083 0.07572 0.24431 0.07992 1.03053 0.06759 0.78622 0.05453 0.0037012 2.2943
2461186.3803008 -0.52707 0.03146 -1.52470 0.06955 -1.45899 0.06386 -1.25310 0.05526 -0.39902 0.02906 -0.99763 0.07242 -0.93192 0.06696 -0.72603 0.05883 0.12805 0.03537 0.06570 0.09128 0.27160 0.08549 1.12568 0.07141 0.20590 0.08092 1.05998 0.06587 0.85408 0.05758 0.0037012 2.2956
2461186.3805008 -0.38341 0.02997 -1.57164 0.07183 -1.54057 0.06911 -1.28386 0.05426 -0.37387 0.02824 -1.18823 0.07415 -1.15716 0.07152 -0.90045 0.05729 0.00954 0.03370 0.03107 0.09683 0.28778 0.08685 1.19777 0.07347 0.25671 0.08462 1.16670 0.07081 0.90999 0.05641 0.0037012 2.2976
2461186.3806333 -0.45040 0.03045 -1.71434 0.08334 -1.42499 0.06438 -1.35798 0.06204 -0.40561 0.03009 -1.26394 0.08548 -0.97459 0.06713 -0.90758 0.06489 0.04479 0.03559 0.28935 0.10259 0.35636 0.10114 1.30873 0.08536 0.06701 0.08618 1.01938 0.06697 0.95237 0.06472 0.0037012 2.2990
2461186.3807679 -0.46585 0.03141 -1.41969 0.06609 -1.35673 0.06030 -1.17471 0.05365 -0.40773 0.03146 -0.95384 0.06889 -0.89088 0.06335 -0.70886 0.05706 0.05811 0.03697 0.06296 0.08600 0.24498 0.08147 1.01195 0.06891 0.18202 0.07684 0.94899 0.06337 0.76697 0.05708 0.0037012 2.3003
2461186.3809023 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.97684 0.07385 -0.98613 0.07268 -0.72054 0.06130 0.04466 0.03823 -0.00929 0.09600 0.25630 0.08771 1.02150 0.07346 0.26559 0.08672 1.03080 0.07228 0.76520 0.06083 0.0037012 2.3017
2461186.3810362 -0.49967 0.03155 -1.63245 0.07955 -1.59445 0.07427 -1.27476 0.05795 -0.39792 0.03068 -1.13278 0.08209 -1.09478 0.07698 -0.77509 0.06138 0.10175 0.03676 0.03800 0.10611 0.35769 0.09540 1.23453 0.08176 0.31969 0.09104 1.19653 0.07663 0.87684 0.06094 0.0037012 2.3031
2461186.3812336 -0.54490 0.03580 -1.53949 0.07746 -1.69189 0.08620 -1.32108 0.06630 -0.60721 0.03732 -0.99459 0.08132 -1.14699 0.08968 -0.77618 0.07076 -0.06231 0.04477 -0.15240 0.11296 0.21841 0.09862 0.93228 0.08200 0.37081 0.10562 1.08468 0.09029 0.71386 0.07154 0.0037012 2.3051
2461186.3813657 -0.46607 0.03388 -1.51996 0.07839 -1.66398 0.08657 -1.26998 0.06379 -0.52116 0.03479 -1.05389 0.08135 -1.19791 0.08926 -0.80391 0.06739 -0.05509 0.04102 -0.14402 0.11386 0.24998 0.09767 0.99880 0.08173 0.39400 0.10435 1.14282 0.08960 0.74882 0.06785 0.0037012 2.3064
2461186.3815000 -0.51984 0.03274 -1.48724 0.06924 -1.60509 0.07811 -1.28638 0.05777 -0.47580 0.03189 -0.96741 0.07253 -1.08525 0.08104 -0.76655 0.06167 0.04404 0.03852 -0.11785 0.10144 0.20086 0.08675 1.01144 0.07215 0.31871 0.09398 1.12929 0.08070 0.81058 0.06123 0.0037011 2.3078
2461186.3816329 -0.54451 0.03275 -1.62630 0.07999 -1.50777 0.07013 -1.41808 0.06667 -0.55165 0.03281 -1.08179 0.08303 -0.96326 0.07358 -0.87357 0.07028 -0.00714 0.03965 0.11854 0.10363 0.20822 0.10132 1.07466 0.08306 0.08968 0.09373 0.95612 0.07360 0.86644 0.07031 0.0037011 2.3092
2461186.3817658 -0.60706 0.03456 -1.41150 0.06572 -1.45934 0.06911 -1.17924 0.05320 -0.50638 0.03248 -0.80444 0.07048 -0.85228 0.07365 -0.57218 0.05899 0.10067 0.04128 -0.04784 0.09246 0.23226 0.08127 0.90512 0.06949 0.28010 0.08403 0.95295 0.07270 0.67286 0.05780 0.0037011 2.3105
2461186.3819643 -0.50484 0.03624 -1.57067 0.08246 99.99999 9.99999 -1.24240 0.05975 -0.51806 0.03612 -1.06583 0.08592 99.99999 9.99999 -0.73756 0.06444 -0.01323 0.04343 99.99999 9.99999 0.32827 0.09818 1.05261 0.08587 99.99999 9.99999 99.99999 9.99999 0.72433 0.06437 0.0037011 2.3126
2461186.3820972 -0.38641 0.03204 -1.45790 0.07064 -1.53939 0.07536 -1.12630 0.05383 -0.41239 0.03202 -1.07148 0.07319 -1.15298 0.07775 -0.73989 0.05713 -0.02597 0.03730 -0.08149 0.10004 0.33160 0.08502 1.04551 0.07318 0.41309 0.08898 1.12700 0.07774 0.71392 0.05712 0.0037011 2.3139
2461186.3822299 -0.49760 0.02925 -1.49449 0.06367 -1.51749 0.06582 -1.34994 0.05766 -0.49198 0.02980 -0.99689 0.06642 -1.01989 0.06848 -0.85234 0.06068 0.00563 0.03529 -0.02300 0.08881 0.14455 0.08295 1.00252 0.06666 0.16756 0.08461 1.02552 0.06871 0.85796 0.06095 0.0037011 2.3153
2461186.3824977 -0.48055 0.02904 -1.52556 0.06451 -1.56216 0.06617 -1.32814 0.05715 -0.63948 0.03267 -1.04501 0.06733 -1.08161 0.06892 -0.84758 0.06031 -0.15893 0.03794 -0.03660 0.08982 0.19743 0.08340 0.88608 0.06897 0.23402 0.08469 0.92268 0.07053 0.68865 0.06214 0.0037011 2.3181
2461186.3826951 -0.57321 0.03078 -1.59905 0.06886 -1.46802 0.06246 -1.27213 0.05329 -0.47195 0.02886 -1.02583 0.07222 -0.89481 0.06615 -0.69891 0.05757 0.10127 0.03616 0.13103 0.09039 0.32692 0.08431 1.12710 0.07142 0.19590 0.07917 0.99608 0.06528 0.80018 0.05657 0.0037011 2.3202
2461186.3829622 -0.37586 0.03820 -1.36930 0.07926 -1.44183 0.08154 -1.31069 0.07558 -0.46808 0.03979 -0.99344 0.08231 -1.06597 0.08451 -0.93483 0.07877 -0.09222 0.04556 -0.07253 0.10939 0.05862 0.10501 0.90123 0.08306 0.13115 0.10675 0.97376 0.08524 0.84261 0.07955 0.0037010 2.3230
2461186.3830948 -0.49889 0.02992 -1.49756 0.06440 -1.42511 0.06085 -1.41765 0.06108 -0.39231 0.02878 -0.99867 0.06724 -0.92622 0.06385 -0.91876 0.06406 0.10658 0.03467 0.07246 0.08561 0.07992 0.08577 1.10526 0.06674 0.00746 0.08314 1.03280 0.06332 1.02534 0.06354 0.0037010 2.3244
2461186.3832284 -0.50391 0.03265 -1.46754 0.06771 -1.44788 0.06599 -1.35396 0.06265 -0.42325 0.03077 -0.96362 0.07119 -0.94397 0.06956 -0.85004 0.06640 0.08067 0.03781 0.01966 0.09142 0.11358 0.08904 1.04429 0.07035 0.09392 0.08774 1.02463 0.06870 0.93071 0.06549 0.0037010 2.3258
2461186.3834278 -0.63625 0.03736 -1.44676 0.06845 -1.49378 0.07440 -1.32252 0.06332 -0.59709 0.03596 -0.81051 0.07395 -0.85753 0.07949 -0.68627 0.06923 0.03916 0.04557 -0.04702 0.09802 0.12424 0.08990 0.84967 0.07326 0.17126 0.09451 0.89669 0.07884 0.72543 0.06848 0.0037010 2.3280
2461186.3835603 -0.44589 0.03107 -1.56085 0.07522 -1.41621 0.06349 -1.17444 0.05450 -0.50224 0.03204 -1.11496 0.07778 -0.97032 0.06650 -0.72854 0.05798 -0.05634 0.03765 0.14464 0.09547 0.38641 0.08975 1.05861 0.07817 0.24177 0.08017 0.91397 0.06696 0.67220 0.05851 0.0037010 2.3294
2461186.3836938 -0.55503 0.02960 -1.66040 0.07170 -1.62169 0.07090 -1.30370 0.05368 -0.55820 0.02993 -1.10538 0.07440 -1.06666 0.07363 -0.74868 0.05724 -0.00318 0.03593 0.03871 0.09842 0.35670 0.08684 1.10220 0.07454 0.31798 0.08618 1.06349 0.07376 0.74550 0.05741 0.0037010 2.3308
2461186.3838277 -0.54419 0.02888 -1.53495 0.06220 -1.60897 0.06649 -1.40815 0.05590 -0.50520 0.02938 -0.99075 0.06497 -1.06478 0.06908 -0.86396 0.05896 0.03899 0.03485 -0.07403 0.08836 0.12679 0.08069 1.02974 0.06519 0.20082 0.08404 1.10377 0.06929 0.90295 0.05920 0.0037010 2.3322
2461186.3841418 -0.63191 0.02995 -1.72494 0.07280 -1.62923 0.06306 -1.41437 0.05552 -0.57087 0.02890 -1.09302 0.07587 -0.99732 0.06658 -0.78246 0.05949 0.06104 0.03594 0.09571 0.09400 0.31057 0.08912 1.15407 0.07546 0.21486 0.08136 1.05836 0.06612 0.84350 0.05897 0.0037009 2.3356
2461186.3842742 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.01593 0.06660 -1.01586 0.06546 -0.89536 0.05992 0.04748 0.03451 0.00007 0.08672 0.12057 0.08262 1.06341 0.06654 0.12050 0.08170 1.06334 0.06539 0.94284 0.05984 0.0037009 2.3371
2461186.3844085 -0.58409 0.02755 -1.67028 0.06845 -1.68556 0.06524 -1.31617 0.04970 -0.48899 0.02597 -1.08618 0.07113 -1.10147 0.06805 -0.73208 0.05333 0.09511 0.03238 -0.01529 0.09250 0.35410 0.08228 1.18129 0.07053 0.36939 0.07963 1.19657 0.06742 0.82718 0.05253 0.0037009 2.3385
2461186.3845430 -0.53108 0.02959 -1.65425 0.07111 -1.58521 0.06683 -1.43776 0.06011 -0.43631 0.02851 -1.12317 0.07390 -1.05413 0.06979 -0.90668 0.06338 0.09477 0.03489 0.06905 0.09514 0.21650 0.09055 1.21795 0.07348 0.14745 0.08722 1.14890 0.06934 1.00145 0.06288 0.0037009 2.3400
2461186.3846767 -0.67374 0.03226 -1.79833 0.08034 -1.60568 0.06991 -1.31474 0.05429 -0.54783 0.03050 -1.12459 0.08371 -0.93194 0.07376 -0.64100 0.05916 0.12591 0.03851 0.19265 0.10418 0.48359 0.09441 1.25050 0.08304 0.29094 0.08571 1.05785 0.07300 0.76691 0.05822 0.0037009 2.3414
2461186.3848774 -0.61414 0.02880 -1.71098 0.07050 -1.61061 0.06505 -1.33622 0.05294 -0.51942 0.02680 -1.09683 0.07356 -0.99647 0.06836 -0.72207 0.05695 0.09472 0.03405 0.10036 0.09388 0.37476 0.08593 1.19156 0.07280 0.27440 0.08152 1.09119 0.06754 0.81680 0.05597 0.0037009 2.3436
2461186.3850097 -0.44720 0.03012 -1.41552 0.06307 -1.32473 0.05788 -1.27147 0.05712 -0.39094 0.02892 -0.96833 0.06572 -0.87753 0.06076 -0.82428 0.06004 0.05626 0.03433 0.09080 0.08223 0.14405 0.08170 1.02459 0.06518 0.05325 0.07776 0.93379 0.06018 0.88054 0.05944 0.0037009 2.3451
2461186.3851445 -0.39477 0.03028 -1.46286 0.06576 -1.35997 0.06250 -1.10707 0.05158 -0.39346 0.03060 -1.06809 0.06783 -0.96519 0.06468 -0.71230 0.05420 0.00131 0.03483 0.10290 0.08712 0.35580 0.07966 1.06940 0.06798 0.25290 0.07699 0.96651 0.06483 0.71361 0.05438 0.0037009 2.3466
2461186.3852790 -0.38004 0.03007 -1.54852 0.07442 -1.33606 0.06272 -1.06137 0.05079 -0.47501 0.03342 -1.16849 0.07631 -0.95602 0.06496 -0.68133 0.05352 -0.09497 0.03745 0.21247 0.09409 0.48716 0.08659 1.07351 0.07769 0.27469 0.07677 0.86104 0.06657 0.58635 0.05547 0.0037009 2.3481
2461186.3854128 -0.42596 0.03087 -1.58139 0.07515 -1.37989 0.06350 -1.19543 0.05386 99.99999 9.99999 -1.15543 0.07734 -0.95393 0.06608 -0.76947 0.05688 99.99999 9.99999 0.20150 0.09519 0.38596 0.08905 99.99999 9.99999 0.18446 0.07947 99.99999 9.99999 99.99999 9.99999 0.0037008 2.3495
2461186.3857428 -0.52872 0.03367 -1.48253 0.07008 -1.34463 0.06168 -1.16798 0.05451 -0.45656 0.03244 -0.95381 0.07352 -0.81591 0.06556 -0.63926 0.05886 0.07217 0.03932 0.13790 0.08986 0.31455 0.08510 1.02598 0.07296 0.17665 0.07832 0.88807 0.06493 0.71142 0.05817 0.0037008 2.3532
2461186.3858749 -0.55129 0.03028 -1.50411 0.06600 -1.46790 0.06284 -1.27255 0.05406 99.99999 9.99999 -0.95282 0.06890 -0.91661 0.06588 -0.72126 0.05756 99.99999 9.99999 0.03621 0.08820 0.23156 0.08217 99.99999 9.99999 0.19535 0.07966 99.99999 9.99999 99.99999 9.99999 0.0037008 2.3547
2461186.3860077 -0.78866 0.03672 -1.61676 0.06938 -1.55345 0.06802 -1.19813 0.05174 -0.58689 0.03066 -0.82809 0.07524 -0.76479 0.07399 -0.40947 0.05937 0.20178 0.04229 0.06330 0.09455 0.41863 0.08361 1.02987 0.07248 0.35532 0.08248 0.96657 0.07117 0.61124 0.05583 0.0037008 2.3562
2461186.3861420 -0.65389 0.03348 -1.47149 0.06781 -1.40448 0.06121 -1.21313 0.05273 -0.37546 0.02816 -0.81761 0.07216 -0.75060 0.06600 -0.55925 0.05822 0.27843 0.03745 0.06701 0.08850 0.25836 0.08287 1.09604 0.06985 0.19135 0.07756 1.02903 0.06346 0.83768 0.05533 0.0037008 2.3577
2461186.3863382 -0.62018 0.03083 -1.55406 0.06553 -1.63764 0.06666 -1.36589 0.05338 -0.59998 0.03050 -0.93388 0.06904 -1.01746 0.07011 -0.74571 0.05762 0.02020 0.03744 -0.08358 0.09088 0.18817 0.08164 0.95408 0.06889 0.27175 0.08255 1.03766 0.06997 0.76591 0.05745 0.0037008 2.3599
2461186.3864705 -0.67953 0.03104 -1.71282 0.06771 -1.74542 0.07203 -1.37027 0.05248 -0.59315 0.02859 -1.03328 0.07160 -1.06589 0.07569 -0.69074 0.05741 0.08638 0.03687 -0.03260 0.09670 0.34255 0.08317 1.11966 0.07057 0.37515 0.08672 1.15227 0.07472 0.77712 0.05612 0.0037008 2.3614
2461186.3866049 -0.58931 0.02880 -1.60342 0.06256 -1.58609 0.06176 -1.28562 0.04764 -0.58383 0.02900 -1.01411 0.06574 -0.99678 0.06497 -0.69631 0.05173 0.00548 0.03532 0.01733 0.08547 0.31780 0.07590 1.01959 0.06582 0.30046 0.07524 1.00226 0.06506 0.70180 0.05184 0.0037008 2.3629
2461186.3867385 -0.66199 0.02827 -1.73284 0.07205 -1.75343 0.07036 -1.40494 0.05311 -0.66327 0.02881 -1.07085 0.07514 -1.09144 0.07353 -0.74294 0.05725 -0.00127 0.03586 -0.02059 0.09899 0.32790 0.08757 1.06957 0.07535 0.34849 0.08619 1.09016 0.07374 0.74167 0.05751 0.0037007 2.3645
2461186.3868713 -0.55767 0.03017 -1.62096 0.06803 -1.50131 0.06129 -1.33840 0.05367 -0.53810 0.02853 -1.06329 0.07131 -0.94364 0.06492 -0.78073 0.05778 0.01957 0.03566 0.11965 0.08906 0.28256 0.08400 1.08286 0.07063 0.16291 0.07865 0.96321 0.06418 0.80030 0.05694 0.0037007 2.3660
2461186.3870662 -0.60850 0.03202 -1.58225 0.06675 -1.60942 0.07032 -1.37007 0.05708 -0.57086 0.03023 -0.97374 0.07058 -1.00092 0.07396 -0.76157 0.06151 0.03765 0.03794 -0.02717 0.09435 0.21217 0.08494 1.01139 0.06979 0.23935 0.08777 1.03856 0.07321 0.79922 0.06060 0.0037007 2.3682
2461186.3871985 -0.51355 0.02995 -1.64144 0.07128 -1.60563 0.07029 -1.31538 0.05593 -0.49970 0.02980 -1.12789 0.07362 -1.09208 0.07266 -0.80183 0.05889 0.01385 0.03503 0.03581 0.09728 0.32606 0.08747 1.14174 0.07356 0.29025 0.08667 1.10593 0.07260 0.81568 0.05881 0.0037007 2.3697
2461186.3873313 -0.60920 0.02961 -1.75115 0.07382 -1.77750 0.07943 -1.42617 0.05553 -0.52038 0.02795 -1.14195 0.07663 -1.16830 0.08205 -0.81697 0.05921 0.08883 0.03469 -0.02635 0.10632 0.32498 0.08988 1.23078 0.07600 0.35133 0.09454 1.25713 0.08146 0.90579 0.05840 0.0037007 2.3712
2461186.3874648 -0.54342 0.02850 -1.79884 0.08109 -1.57269 0.06541 -1.46178 0.05912 -0.53809 0.02981 -1.25541 0.08321 -1.02927 0.06802 -0.91835 0.06199 0.00534 0.03517 0.22615 0.10193 0.33706 0.09801 1.26075 0.08367 0.11091 0.08550 1.03460 0.06858 0.92369 0.06261 0.0037007 2.3728
2461186.3875990 -0.51418 0.03014 -1.53701 0.06356 -1.50955 0.06391 -1.35981 0.05522 -0.41482 0.02782 -1.02282 0.06670 -0.99537 0.06703 -0.84562 0.05880 0.09936 0.03438 0.02746 0.08732 0.17720 0.08117 1.12218 0.06568 0.14974 0.08144 1.09473 0.06601 0.94498 0.05764 0.0037007 2.3743
2461186.3879315 -0.66120 0.04178 -1.47141 0.07887 -1.44826 0.07725 -1.43055 0.07698 -0.40753 0.03571 -0.81021 0.08443 -0.78706 0.08291 -0.76935 0.08267 0.25367 0.04672 0.02315 0.10653 0.04086 0.10635 1.06388 0.08160 0.01772 0.10514 1.04073 0.08002 1.02302 0.07977 0.0037007 2.3782
2461186.3880636 -0.54909 0.03035 -1.68652 0.07396 -1.60931 0.07009 -1.31215 0.05502 -0.49031 0.02928 -1.13743 0.07675 -1.06022 0.07302 -0.76306 0.05871 0.05879 0.03573 0.07721 0.09941 0.37437 0.08942 1.19622 0.07633 0.29717 0.08625 1.11901 0.07258 0.82184 0.05816 0.0037007 2.3798
2461186.3882008 -0.52043 0.03033 -1.55463 0.07137 -1.41478 0.06131 -1.30959 0.05836 -0.42561 0.02926 -1.03420 0.07430 -0.89435 0.06470 -0.78916 0.06191 0.09482 0.03583 0.13985 0.09143 0.24504 0.08948 1.12902 0.07387 0.10519 0.08168 0.98917 0.06421 0.88398 0.06139 0.0037006 2.3814
2461186.3883345 -0.50498 0.02941 -1.56706 0.06648 -1.50316 0.06505 -1.32292 0.05698 -0.45964 0.02910 -1.06208 0.06929 -0.99818 0.06791 -0.81794 0.06023 0.04535 0.03504 0.06390 0.09037 0.24414 0.08475 1.10743 0.06916 0.18024 0.08363 1.04352 0.06778 0.86328 0.06008 0.0037006 2.3829
2461186.3885335 -0.62860 0.03024 -1.66858 0.07129 -1.67676 0.07265 -1.45630 0.06133 -0.51275 0.02885 -1.03999 0.07457 -1.04816 0.07587 -0.82771 0.06511 0.11585 0.03619 -0.00817 0.09962 0.21228 0.09169 1.15583 0.07401 0.22045 0.09275 1.16400 0.07532 0.94355 0.06448 0.0037006 2.3853
2461186.3886660 -0.38369 0.03012 -1.48652 0.06611 -1.35794 0.05881 -1.26370 0.05572 -0.56067 0.03261 -1.10283 0.06874 -0.97425 0.06176 -0.88001 0.05882 -0.17697 0.03766 0.12858 0.08531 0.22282 0.08320 0.92585 0.06987 0.09424 0.07753 0.79728 0.06301 0.70303 0.06013 0.0037006 2.3868
2461186.3889335 -0.46317 0.03231 -1.39400 0.06262 -1.37668 0.06497 -1.12396 0.05204 -0.60230 0.03382 -0.93083 0.06595 -0.91351 0.06818 -0.66079 0.05600 -0.13913 0.03964 0.01732 0.08675 0.27004 0.07754 0.79170 0.06669 0.25272 0.07945 0.77437 0.06891 0.52166 0.05688 0.0037006 2.3900
2461186.3890659 -0.54788 0.03288 -1.42059 0.06509 -1.35087 0.06262 -1.11203 0.05170 -0.34015 0.02908 -0.87271 0.06876 -0.80299 0.06643 -0.56415 0.05626 0.20773 0.03657 0.06972 0.08700 0.30856 0.07950 1.08044 0.06703 0.23884 0.07749 1.01072 0.06463 0.77188 0.05412 0.0037006 2.3916
2461186.3892637 -0.61586 0.03320 -1.33977 0.05903 -1.41097 0.06468 -1.26187 0.05748 -0.38669 0.02919 -0.72391 0.06357 -0.79512 0.06885 -0.64601 0.06213 0.22917 0.03753 -0.07121 0.08439 0.07790 0.07901 0.95308 0.06157 0.14911 0.08331 1.02429 0.06700 0.87518 0.06008 0.0037006 2.3940
2461186.3893964 -0.66414 0.03369 99.99999 9.99999 -1.73967 0.07844 -1.30523 0.05653 -0.56657 0.03108 99.99999 9.99999 -1.07554 0.08239 -0.64109 0.06190 0.09756 0.04003 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.43444 0.09407 1.17310 0.08136 0.73865 0.06052 0.0037006 2.3956
2461186.3895289 -0.59672 0.03007 -1.63879 0.06721 -1.69341 0.07137 -1.42202 0.05734 -0.56686 0.02934 -1.04207 0.07061 -1.09669 0.07459 -0.82531 0.06130 0.02985 0.03647 -0.05462 0.09579 0.21677 0.08585 1.07192 0.07030 0.27138 0.08915 1.12654 0.07430 0.85516 0.06094 0.0037005 2.3972
2461186.3896629 -0.43052 0.02904 -1.47403 0.06637 -1.51944 0.06659 -1.14441 0.05065 -0.63899 0.03481 -1.04351 0.06862 -1.08892 0.06883 -0.71389 0.05356 -0.20847 0.03893 -0.04541 0.09110 0.32962 0.08019 0.83504 0.07125 0.37503 0.08037 0.88045 0.07146 0.50542 0.05690 0.0037005 2.3988
2461186.3897970 -0.56315 0.03124 -1.71056 0.07955 -1.72581 0.08043 -1.26506 0.05289 -0.50143 0.03092 -1.14741 0.08234 -1.16266 0.08319 -0.70191 0.05700 0.06172 0.03752 -0.01525 0.11078 0.44550 0.09274 1.20913 0.08222 0.46075 0.09350 1.22438 0.08307 0.76363 0.05683 0.0037005 2.4004
2461186.3899973 -0.81626 0.03392 -1.61939 0.06510 -1.52836 0.05997 -1.38982 0.05511 -0.52465 0.02793 -0.80313 0.07039 -0.71210 0.06568 -0.57356 0.06128 0.29161 0.03869 0.09103 0.08603 0.22957 0.08272 1.09474 0.06771 0.13854 0.07875 1.00371 0.06280 0.86517 0.05818 0.0037005 2.4028
2461186.3902631 -0.59002 0.02944 -1.53709 0.06396 -1.58849 0.06530 -1.47396 0.06151 -0.48152 0.02783 -0.94707 0.06723 -0.99847 0.06850 -0.88394 0.06489 0.10849 0.03468 -0.05140 0.08898 0.06313 0.08623 1.05557 0.06654 0.11453 0.08723 1.10697 0.06782 0.99244 0.06418 0.0037005 2.4061
2461186.3903952 -0.38060 0.02966 -1.52939 0.07115 -1.41418 0.06373 -1.24029 0.05685 -0.32972 0.02928 -1.14879 0.07312 -1.03358 0.06592 -0.85968 0.05930 0.05088 0.03379 0.11521 0.09235 0.28911 0.08774 1.19967 0.07297 0.17390 0.08184 1.08446 0.06575 0.91056 0.05911 0.0037005 2.4077
2461186.3905281 -0.65737 0.03023 -1.65907 0.06966 -1.68699 0.06831 -1.45681 0.05932 -0.60434 0.02953 -1.00169 0.07302 -1.02962 0.07173 -0.79944 0.06323 0.05303 0.03676 -0.02793 0.09531 0.20226 0.08909 1.05472 0.07273 0.23018 0.08804 1.08265 0.07143 0.85247 0.06290 0.0037005 2.4093
2461186.3907278 -0.78888 0.03260 -1.72893 0.07152 -1.67154 0.06812 -1.42053 0.05456 -0.63398 0.02895 -0.94005 0.07609 -0.88265 0.07291 -0.63165 0.06043 0.15490 0.03890 0.05739 0.09679 0.30840 0.08777 1.09495 0.07460 0.25100 0.08503 1.03755 0.07135 0.78655 0.05854 0.0037005 2.4118
2461186.3908604 99.99999 9.99999 -1.68235 0.06700 -1.54019 0.05953 -1.38137 0.05295 -0.52988 0.02755 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.14216 0.08727 0.30097 0.08292 1.15247 0.06950 0.15881 0.07701 1.01031 0.06234 0.85149 0.05609 0.0037004 2.4134
2461186.3909933 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.10275 0.07416 -0.98666 0.06735 -0.81984 0.05917 0.04506 0.03618 0.11609 0.09344 0.28292 0.08772 1.14781 0.07419 0.16682 0.08205 1.03172 0.06738 0.86490 0.05920 0.0037004 2.4151
2461186.3911264 99.99999 9.99999 -1.57537 0.06397 -1.50180 0.05586 -1.42743 0.05610 -0.51172 0.02723 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.07357 0.08253 0.14793 0.08270 1.06365 0.06658 0.07437 0.07660 0.99008 0.05883 0.91572 0.05906 0.0037004 2.4167
2461186.3912606 -0.60786 0.03090 -1.56074 0.06736 -1.68596 0.07645 -1.25394 0.05149 -0.50448 0.02985 -0.95287 0.07082 -1.07810 0.07952 -0.64608 0.05595 0.10339 0.03701 -0.12522 0.09952 0.30680 0.08193 1.05626 0.07037 0.43202 0.08955 1.18148 0.07911 0.74946 0.05537 0.0037004 2.4184
2461186.3914583 -0.54338 0.03244 -1.43979 0.06397 -1.46273 0.06429 -1.32218 0.06153 -0.55103 0.03252 -0.89641 0.06782 -0.91935 0.06812 -0.77880 0.06552 -0.00766 0.03955 -0.02294 0.08764 0.11761 0.08563 0.88876 0.06785 0.14055 0.08588 0.91170 0.06816 0.77115 0.06556 0.0037004 2.4209
2461186.3915911 99.99999 9.99999 -1.74136 0.07172 -1.51636 0.06046 -1.51543 0.06021 -0.52026 0.02768 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.22500 0.09158 0.22593 0.09141 1.22109 0.07414 0.00093 0.08287 0.99609 0.06331 0.99516 0.06307 0.0037004 2.4225
2461186.3917251 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -1.00216 0.06846 -0.99564 0.06912 -0.78955 0.05888 0.07928 0.03480 0.00652 0.09044 0.21260 0.08288 1.08144 0.06792 0.20608 0.08342 1.07492 0.06859 0.86883 0.05825 0.0037004 2.4242
2461186.3918588 -0.51916 0.02947 -1.67026 0.07503 -1.66785 0.07157 -1.25224 0.04953 -0.47911 0.02877 -1.15109 0.07748 -1.14868 0.07413 -0.73308 0.05316 0.04005 0.03466 0.00241 0.10127 0.41801 0.08711 1.19115 0.07721 0.41560 0.08414 1.18874 0.07385 0.77313 0.05277 0.0037004 2.4259
2461186.3919919 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 -0.99547 0.06908 -0.89108 0.06591 -0.69204 0.05541 -0.00122 0.03729 0.10439 0.08832 0.30343 0.08078 0.99425 0.06961 0.19904 0.07809 0.88986 0.06647 0.69082 0.05607 0.0037004 2.4276
2461186.3921877 -0.44932 0.03140 -1.54822 0.07590 -1.39656 0.06497 -1.12158 0.05131 -0.33711 0.02912 -1.09890 0.07847 -0.94724 0.06796 -0.67226 0.05504 0.11221 0.03528 0.15166 0.09692 0.42664 0.08834 1.21110 0.07759 0.27498 0.07915 1.05945 0.06694 0.78447 0.05377 0.0037003 2.4301
2461186.3923202 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.12489 0.09525 0.43982 0.08655 1.29277 0.07502 0.31493 0.07895 1.16789 0.06611 0.85295 0.05281 0.0037003 2.4317
2461186.3924528 -0.48479 0.03955 -1.19886 0.06667 -1.29302 0.07265 -1.01907 0.05858 -0.25168 0.03398 -0.71407 0.07162 -0.80822 0.07722 -0.53428 0.06416 0.23311 0.04288 -0.09415 0.09404 0.17979 0.08365 0.94718 0.06870 0.27395 0.08849 1.04133 0.07452 0.76739 0.06088 0.0037003 2.4334
