JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
2461149.4003885 1.11539 0.09425 0.77186 0.09950 -0.34352 0.05503 0.0005582 1.5446
2461149.4006507 1.06639 0.08453 0.73546 0.08832 -0.33093 0.04838 0.0005582 1.5430
2461149.4007831 1.31086 0.11601 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5422
2461149.4009162 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5414
2461149.4010496 1.19204 0.09996 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5406
2461149.4011827 1.06417 0.11049 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5398
2461149.4014202 1.06502 0.09393 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5383
2461149.4015531 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5375
2461149.4016874 1.09001 0.09597 0.79439 0.10011 -0.29562 0.05571 0.0005582 1.5367
2461149.4018213 1.17967 0.10590 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5359
2461149.4019545 1.23752 0.09521 0.82960 0.09983 -0.40792 0.05085 0.0005582 1.5351
2461149.4021906 1.30805 0.11510 1.01605 0.11805 -0.29200 0.05397 0.0005582 1.5337
2461149.4023229 0.98980 0.09259 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5329
2461149.4024568 99.99999 9.99999 99.99999 9.99999 -0.36315 0.05337 0.0005582 1.5321
2461149.4025908 1.32983 0.11291 99.99999 9.99999 99.99999 9.99999 0.0005582 1.5313
2461149.4027244 99.99999 9.99999 0.79093 0.10171 99.99999 9.99999 0.0005582 1.5305
2461149.4029842 1.32048 0.09345 1.08123 0.09562 -0.23925 0.04349 0.0005583 1.5290
2461149.4031168 1.33399 0.09923 0.96536 0.10266 -0.36863 0.04627 0.0005583 1.5282
2461149.4032501 0.98477 0.08545 0.81277 0.08723 -0.17200 0.04873 0.0005583 1.5274
2461149.4033834 1.02785 0.08088 0.70614 0.08479 -0.32171 0.04767 0.0005583 1.5266
2461149.4035174 1.15771 0.08689 0.83614 0.08983 -0.32157 0.04521 0.0005583 1.5258
2461149.4037749 1.33575 0.09721 1.01504 0.10011 -0.32072 0.04401 0.0005583 1.5243
2461149.4040407 1.14216 0.08280 0.69005 0.08713 -0.45211 0.04723 0.0005583 1.5227
2461149.4041730 1.16667 0.08995 0.74614 0.09480 -0.42053 0.05180 0.0005583 1.5219
2461149.4043070 1.08372 0.08624 0.70297 0.09053 -0.38075 0.04963 0.0005583 1.5211
2461149.4045575 1.53403 0.11336 0.96248 0.11922 -0.57155 0.05366 0.0005583 1.5197
2461149.4046900 99.99999 9.99999 99.99999 9.99999 -0.26881 0.04517 0.0005583 1.5189
2461149.4048237 1.09165 0.08818 0.92124 0.09070 -0.17041 0.04701 0.0005583 1.5181
2461149.4049575 1.14817 0.08242 0.84079 0.08562 -0.30738 0.04512 0.0005583 1.5173
2461149.4050917 99.99999 9.99999 99.99999 9.99999 -0.26808 0.04553 0.0005583 1.5165
2461149.4053276 1.08258 0.09392 0.78989 0.09706 -0.29269 0.05160 0.0005583 1.5151
2461149.4054600 0.92145 0.08064 0.78157 0.08268 -0.13988 0.04835 0.0005583 1.5144
2461149.4055942 1.28745 0.09101 0.82542 0.09745 -0.46203 0.05249 0.0005583 1.5136
2461149.4057280 99.99999 9.99999 0.85259 0.09794 99.99999 9.99999 0.0005583 1.5128
2461149.4058623 99.99999 9.99999 99.99999 9.99999 -0.48952 0.05264 0.0005583 1.5120
2461149.4062459 1.17699 0.09795 1.02577 0.09921 -0.15121 0.04618 0.0005583 1.5098
2461149.4065125 1.36675 0.09846 1.04910 0.10139 -0.31765 0.04500 0.0005583 1.5083
2461149.4066460 1.08789 0.09136 0.99851 0.09247 -0.08938 0.04577 0.0005584 1.5075
2461149.4068880 99.99999 9.99999 99.99999 9.99999 -0.24843 0.04799 0.0005584 1.5061
2461149.4070201 1.28042 0.08819 0.87062 0.09232 -0.40980 0.04585 0.0005584 1.5053
2461149.4071546 1.23112 0.08486 0.83214 0.08863 -0.39898 0.04480 0.0005584 1.5046
2461149.4072873 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005584 1.5038
2461149.4074224 1.37647 0.10784 0.95213 0.11259 -0.42434 0.05294 0.0005584 1.5030
2461149.4076845 1.25885 0.08797 0.71434 0.09503 -0.54452 0.05199 0.0005584 1.5015
2461149.4078169 1.21022 0.09150 0.89288 0.09437 -0.31734 0.04626 0.0005584 1.5008
2461149.4079506 1.21695 0.09302 0.93604 0.09570 -0.28091 0.04615 0.0005584 1.5000
2461149.4082176 1.08105 0.09643 0.86863 0.09957 -0.21241 0.05226 0.0005584 1.4985
2461149.4084348 1.48091 0.09829 0.89558 0.10376 -0.58533 0.04922 0.0005584 1.4973
2461149.4085670 1.03478 0.09374 0.77454 0.09714 -0.26024 0.05401 0.0005584 1.4965
2461149.4087016 99.99999 9.99999 1.35829 0.15954 99.99999 9.99999 0.0005584 1.4957
2461149.4088349 99.99999 9.99999 99.99999 9.99999 -0.23657 0.05387 0.0005584 1.4950
2461149.4089694 1.64084 0.14335 1.34569 0.14564 -0.29515 0.05138 0.0005584 1.4942
2461149.4092310 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005584 1.4928
2461149.4094966 1.31819 0.10167 99.99999 9.99999 99.99999 9.99999 0.0005584 1.4913
2461149.4096303 1.24694 0.09785 0.88507 0.10184 -0.36187 0.05061 0.0005584 1.4905
2461149.4097630 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005584 1.4898
2461149.4100213 99.99999 9.99999 99.99999 9.99999 -0.38189 0.04688 0.0005584 1.4883
2461149.4101534 1.27881 0.08930 99.99999 9.99999 99.99999 9.99999 0.0005584 1.4876
2461149.4102866 1.25690 0.09079 0.97075 0.09288 -0.28615 0.04288 0.0005584 1.4868
2461149.4104198 1.15979 0.10231 0.98819 0.10420 -0.17161 0.04955 0.0005585 1.4861
2461149.4105534 1.30965 0.10380 0.98716 0.10708 -0.32249 0.04958 0.0005585 1.4853
2461149.4107938 99.99999 9.99999 99.99999 9.99999 -0.39409 0.05236 0.0005585 1.4840
2461149.4109264 1.31510 0.09530 0.94093 0.09912 -0.37417 0.04719 0.0005585 1.4833
2461149.4110603 99.99999 9.99999 1.10718 0.11006 99.99999 9.99999 0.0005585 1.4825
2461149.4113283 1.26271 0.09926 1.08624 0.10106 -0.17647 0.04429 0.0005585 1.4810
2461149.4115799 1.28166 0.09015 0.92413 0.09409 -0.35753 0.04607 0.0005585 1.4796
2461149.4117121 1.15027 0.07990 0.69798 0.08621 -0.45230 0.04985 0.0005585 1.4789
2461149.4118459 1.32139 0.09614 0.89529 0.10028 -0.42610 0.04763 0.0005585 1.4782
2461149.4119796 99.99999 9.99999 0.72089 0.08262 99.99999 9.99999 0.0005585 1.4774
2461149.4121129 1.49180 0.12598 1.21799 0.12835 -0.27381 0.04988 0.0005585 1.4767
2461149.4123663 1.06887 0.08619 0.66281 0.09198 -0.40606 0.05284 0.0005585 1.4753
2461149.4124985 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005585 1.4746
2461149.4126314 1.21374 0.09297 0.82427 0.09723 -0.38947 0.04924 0.0005585 1.4739
2461149.4127663 99.99999 9.99999 99.99999 9.99999 -0.31554 0.04579 0.0005585 1.4731
2461149.4128999 1.16557 0.08741 0.89597 0.09031 -0.26960 0.04503 0.0005585 1.4724
2461149.4131418 0.96125 0.07375 0.63371 0.07798 -0.32754 0.04810 0.0005585 1.4711
2461149.4132743 1.05324 0.08864 0.91332 0.09004 -0.13992 0.04599 0.0005585 1.4704
2461149.4134077 1.28088 0.08275 0.92010 0.08607 -0.36077 0.04242 0.0005585 1.4696
2461149.4135427 1.25143 0.09177 0.82507 0.09630 -0.42636 0.04891 0.0005585 1.4689
2461149.4136758 1.30275 0.09300 0.86656 0.09743 -0.43619 0.04776 0.0005585 1.4682
2461149.4139157 99.99999 9.99999 0.76802 0.09095 99.99999 9.99999 0.0005585 1.4669
2461149.4140483 1.33943 0.10117 0.93253 0.10502 -0.40690 0.04937 0.0005586 1.4662
2461149.4141827 1.33626 0.09244 0.96370 0.09652 -0.37256 0.04541 0.0005586 1.4654
2461149.4143177 1.13957 0.08207 0.83000 0.08542 -0.30957 0.04494 0.0005586 1.4647
2461149.4144525 1.03041 0.08854 0.93990 0.08963 -0.09051 0.04802 0.0005586 1.4640
2461149.4147142 0.95290 0.08298 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4626
2461149.4148468 1.21575 0.08433 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4619
2461149.4149812 1.34647 0.09226 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4611
2461149.4151145 1.25932 0.10082 0.92512 0.10435 -0.33420 0.05062 0.0005586 1.4604
2461149.4152478 1.20482 0.08446 0.70332 0.09013 -0.50151 0.04948 0.0005586 1.4597
2461149.4155017 1.19278 0.08767 1.04674 0.08937 -0.14604 0.04377 0.0005586 1.4584
2461149.4156347 1.32236 0.09337 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4576
2461149.4160335 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4555
2461149.4161658 1.24541 0.08669 0.87284 0.09063 -0.37257 0.04586 0.0005586 1.4548
2461149.4164125 1.29378 0.10205 1.01630 0.10529 -0.27748 0.04947 0.0005586 1.4535
2461149.4165450 99.99999 9.99999 1.19619 0.11843 99.99999 9.99999 0.0005586 1.4528
2461149.4166795 1.57041 0.12587 1.12593 0.12983 -0.44448 0.05205 0.0005586 1.4521
2461149.4168131 1.40959 0.11049 1.12258 0.11330 -0.28702 0.04922 0.0005586 1.4514
2461149.4169480 99.99999 9.99999 99.99999 9.99999 -0.19968 0.05019 0.0005586 1.4507
2461149.4171883 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4494
2461149.4173206 1.22025 0.10007 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4487
2461149.4174557 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005586 1.4480
2461149.4175887 99.99999 9.99999 1.00326 0.11560 99.99999 9.99999 0.0005586 1.4473
2461149.4177225 1.27692 0.09942 0.77298 0.10571 -0.50394 0.05544 0.0005587 1.4466
2461149.4179746 1.24768 0.08296 99.99999 9.99999 99.99999 9.99999 0.0005587 1.4453
2461149.4181070 1.59223 0.12000 1.22445 0.12257 -0.36778 0.04424 0.0005587 1.4446
2461149.4182401 99.99999 9.99999 0.80797 0.10435 99.99999 9.99999 0.0005587 1.4439
2461149.4187655 1.13625 0.09893 0.86065 0.10200 -0.27560 0.05148 0.0005587 1.4412
2461149.4188978 1.09770 0.08137 0.85901 0.08376 -0.23869 0.04387 0.0005587 1.4405
2461149.4190308 1.04642 0.08353 0.80134 0.08688 -0.24507 0.04864 0.0005587 1.4398
2461149.4191645 99.99999 9.99999 99.99999 9.99999 -0.34783 0.04819 0.0005587 1.4391
2461149.4192978 99.99999 9.99999 99.99999 9.99999 -0.41034 0.04479 0.0005587 1.4384
2461149.4195543 1.10343 0.08545 99.99999 9.99999 99.99999 9.99999 0.0005587 1.4371
2461149.4196865 1.26258 0.12297 1.14817 0.12455 -0.11441 0.05424 0.0005587 1.4364
2461149.4198198 1.54981 0.10779 1.12063 0.11116 -0.42918 0.04473 0.0005587 1.4357
2461149.4200866 1.39983 0.09801 0.97496 0.10183 -0.42487 0.04649 0.0005587 1.4344
2461149.4203229 1.23175 0.10608 0.98432 0.10832 -0.24744 0.05261 0.0005587 1.4332
2461149.4204556 1.23879 0.10285 1.01620 0.10573 -0.22259 0.04970 0.0005587 1.4325
2461149.4205896 1.37907 0.10344 1.05565 0.10667 -0.32341 0.04556 0.0005587 1.4318
2461149.4207234 1.31543 0.09527 0.87879 0.09969 -0.43664 0.04788 0.0005587 1.4311
2461149.4208565 1.26263 0.09857 0.81043 0.10398 -0.45220 0.05331 0.0005587 1.4304
2461149.4211103 99.99999 9.99999 99.99999 9.99999 -0.41399 0.04447 0.0005587 1.4292
2461149.4212426 1.25079 0.09763 0.87583 0.10222 -0.37497 0.05077 0.0005587 1.4285
2461149.4213759 1.13898 0.07898 0.85606 0.08146 -0.28291 0.04286 0.0005588 1.4278
2461149.4215092 0.97534 0.07374 0.72999 0.07612 -0.24535 0.04393 0.0005588 1.4271
2461149.4216438 1.26595 0.09641 1.04750 0.09905 -0.21845 0.04674 0.0005588 1.4265
2461149.4219010 1.13669 0.08505 0.87770 0.08754 -0.25899 0.04338 0.0005588 1.4252
2461149.4220332 1.46414 0.10893 1.15620 0.11124 -0.30794 0.04520 0.0005588 1.4245
2461149.4221668 1.20207 0.08633 0.88767 0.09000 -0.31440 0.04685 0.0005588 1.4238
2461149.4223000 99.99999 9.99999 99.99999 9.99999 -0.36505 0.04172 0.0005588 1.4231
2461149.4224328 1.22955 0.08651 0.75595 0.09114 -0.47360 0.04597 0.0005588 1.4225
2461149.4226899 1.02336 0.09173 0.61196 0.09869 -0.41140 0.05986 0.0005588 1.4212
2461149.4228222 1.12003 0.08700 0.77123 0.09032 -0.34880 0.04891 0.0005588 1.4205
2461149.4229553 99.99999 9.99999 0.87765 0.09132 99.99999 9.99999 0.0005588 1.4199
2461149.4230886 99.99999 9.99999 99.99999 9.99999 -0.25351 0.05003 0.0005588 1.4192
2461149.4232230 99.99999 9.99999 0.73117 0.09860 99.99999 9.99999 0.0005588 1.4185
2461149.4234813 1.60269 0.12859 1.40707 0.12998 -0.19563 0.04586 0.0005588 1.4172
2461149.4236137 1.25321 0.08445 0.76977 0.08985 -0.48345 0.04761 0.0005588 1.4166
2461149.4237470 1.17249 0.08806 0.80819 0.09273 -0.36430 0.04912 0.0005588 1.4159
2461149.4238803 1.17821 0.08445 0.87235 0.08746 -0.30586 0.04442 0.0005588 1.4153
2461149.4240139 1.11237 0.08238 0.66651 0.08737 -0.44586 0.04846 0.0005588 1.4146
2461149.4242534 99.99999 9.99999 99.99999 9.99999 -0.30562 0.04434 0.0005588 1.4134
2461149.4245197 1.49212 0.10180 1.08835 0.10535 -0.40377 0.04508 0.0005588 1.4121
2461149.4246547 1.32912 0.09749 1.10100 0.09963 -0.22812 0.04276 0.0005588 1.4114
2461149.4247889 1.21108 0.09642 0.83558 0.10042 -0.37550 0.05048 0.0005588 1.4108
2461149.4250492 99.99999 9.99999 99.99999 9.99999 -0.27875 0.04988 0.0005589 1.4095
2461149.4251821 99.99999 9.99999 0.92361 0.09938 99.99999 9.99999 0.0005589 1.4088
2461149.4253155 1.27299 0.09468 1.02831 0.09683 -0.24468 0.04492 0.0005589 1.4082
2461149.4254493 1.37814 0.09972 1.01144 0.10278 -0.36671 0.04466 0.0005589 1.4075
2461149.4255822 1.30674 0.08857 0.70060 0.09568 -0.60614 0.05196 0.0005589 1.4069
2461149.4258398 1.28503 0.08061 99.99999 9.99999 99.99999 9.99999 0.0005589 1.4056
2461149.4259725 1.09992 0.08264 0.74720 0.08638 -0.35272 0.04649 0.0005589 1.4050
2461149.4261066 1.25659 0.08780 0.96872 0.09023 -0.28786 0.04282 0.0005589 1.4043
2461149.4262397 1.37547 0.09121 0.90774 0.09569 -0.46773 0.04534 0.0005589 1.4037
2461149.4265069 1.32408 0.10712 0.89018 0.11188 -0.43390 0.05462 0.0005589 1.4024
2461149.4267244 1.24947 0.10213 99.99999 9.99999 99.99999 9.99999 0.0005589 1.4013
2461149.4268567 1.49551 0.13037 99.99999 9.99999 99.99999 9.99999 0.0005589 1.4007
2461149.4269912 0.94108 0.07615 0.43847 0.08396 -0.50261 0.05492 0.0005589 1.4001
2461149.4271254 1.38367 0.10450 1.09244 0.10667 -0.29122 0.04383 0.0005589 1.3994
2461149.4272596 1.65182 0.13490 99.99999 9.99999 99.99999 9.99999 0.0005589 1.3988
2461149.4275113 1.15640 0.10295 0.77157 0.10713 -0.38483 0.05548 0.0005589 1.3976
2461149.4276437 1.17346 0.09635 0.76834 0.10055 -0.40512 0.05252 0.0005589 1.3969
2461149.4279112 1.55342 0.10952 1.22451 0.11174 -0.32891 0.04332 0.0005589 1.3956
2461149.4280443 99.99999 9.99999 0.90522 0.09180 99.99999 9.99999 0.0005589 1.3950
2461149.4283016 1.16729 0.08385 0.75473 0.08852 -0.41256 0.04711 0.0005589 1.3938
2461149.4285668 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005589 1.3925
2461149.4287000 99.99999 9.99999 99.99999 9.99999 -0.24900 0.05060 0.0005590 1.3919
2461149.4288342 99.99999 9.99999 99.99999 9.99999 -0.28436 0.04289 0.0005590 1.3912
2461149.4289672 99.99999 9.99999 1.07499 0.12690 99.99999 9.99999 0.0005590 1.3906
2461149.4292017 1.32984 0.09934 0.97666 0.10295 -0.35318 0.04781 0.0005590 1.3895
2461149.4294680 1.28177 0.10661 99.99999 9.99999 99.99999 9.99999 0.0005590 1.3882
2461149.4296006 1.14826 0.10297 99.99999 9.99999 99.99999 9.99999 0.0005590 1.3876
2461149.4297338 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005590 1.3870
2461149.4299874 0.96048 0.08645 99.99999 9.99999 99.99999 9.99999 0.0005590 1.3858
2461149.4301197 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005590 1.3852
2461149.4302527 1.36075 0.08649 0.86805 0.09070 -0.49270 0.04343 0.0005590 1.3846
2461149.4303864 1.20505 0.08926 0.90203 0.09238 -0.30302 0.04539 0.0005590 1.3839
2461149.4305201 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005590 1.3833
2461149.4307798 1.43340 0.10521 0.99559 0.10938 -0.43782 0.04836 0.0005590 1.3821
2461149.4311793 1.03780 0.08613 0.93646 0.08750 -0.10134 0.04544 0.0005590 1.3802
2461149.4313127 99.99999 9.99999 99.99999 9.99999 -0.32398 0.04917 0.0005590 1.3796
2461149.4315708 1.27223 0.08863 1.00192 0.09113 -0.27031 0.04331 0.0005590 1.3784
2461149.4317031 1.53289 0.10768 1.23557 0.10989 -0.29732 0.04200 0.0005590 1.3778
2461149.4318364 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005590 1.3772
2461149.4319701 1.34709 0.09065 0.97019 0.09417 -0.37690 0.04450 0.0005590 1.3766
2461149.4321040 1.46355 0.09986 1.09127 0.10317 -0.37228 0.04407 0.0005590 1.3760
2461149.4323606 1.37368 0.10770 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3748
2461149.4324931 1.35618 0.10710 1.04713 0.10995 -0.30905 0.04812 0.0005591 1.3742
2461149.4326267 99.99999 9.99999 0.87017 0.08799 99.99999 9.99999 0.0005591 1.3736
2461149.4327601 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3729
2461149.4328942 1.40414 0.10669 1.06043 0.10963 -0.34371 0.04755 0.0005591 1.3723
2461149.4331514 1.27570 0.09442 0.90901 0.09844 -0.36669 0.04727 0.0005591 1.3712
2461149.4334169 1.32407 0.08794 0.82614 0.09316 -0.49794 0.04752 0.0005591 1.3699
2461149.4335494 1.34655 0.10971 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3693
2461149.4338170 99.99999 9.99999 0.86885 0.10726 99.99999 9.99999 0.0005591 1.3681
2461149.4340693 1.42242 0.10086 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3670
2461149.4342016 1.23237 0.08307 0.82001 0.08693 -0.41236 0.04433 0.0005591 1.3664
2461149.4343352 99.99999 9.99999 1.12537 0.09532 99.99999 9.99999 0.0005591 1.3658
2461149.4346003 1.34505 0.09349 0.82816 0.09855 -0.51689 0.04797 0.0005591 1.3646
2461149.4348620 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3634
2461149.4349943 1.51557 0.10960 1.16796 0.11209 -0.34761 0.04296 0.0005591 1.3628
2461149.4351280 1.37499 0.10055 1.09133 0.10332 -0.28367 0.04481 0.0005591 1.3622
2461149.4352628 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3616
2461149.4353959 1.67648 0.10861 1.37427 0.11056 -0.30222 0.03837 0.0005591 1.3610
2461149.4356533 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3599
2461149.4357857 1.63075 0.12295 1.25222 0.12558 -0.37853 0.04410 0.0005591 1.3593
2461149.4359188 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005591 1.3587
2461149.4360520 99.99999 9.99999 1.01936 0.11843 99.99999 9.99999 0.0005592 1.3581
2461149.4361849 1.48850 0.11440 1.05749 0.11827 -0.43101 0.04957 0.0005592 1.3575
2461149.4365584 1.34288 0.10860 1.06027 0.11165 -0.28261 0.04921 0.0005592 1.3558
2461149.4366923 1.88410 0.14462 1.51937 0.14662 -0.36473 0.04281 0.0005592 1.3553
2461149.4368256 1.55980 0.11112 1.21810 0.11353 -0.34171 0.04342 0.0005592 1.3547
2461149.4369612 1.61463 0.11315 1.20609 0.11585 -0.40855 0.04307 0.0005592 1.3541
2461149.4372201 1.28503 0.09858 1.06093 0.10062 -0.22410 0.04628 0.0005592 1.3529
2461149.4373524 99.99999 9.99999 99.99999 9.99999 -0.35363 0.04282 0.0005592 1.3523
2461149.4374862 1.54367 0.10954 1.15783 0.11277 -0.38584 0.04671 0.0005592 1.3518
2461149.4376198 1.45316 0.09888 1.08990 0.10193 -0.36326 0.04245 0.0005592 1.3512
2461149.4377536 1.38675 0.09110 0.99918 0.09424 -0.38757 0.04212 0.0005592 1.3506
2461149.4380103 1.23128 0.09440 1.05893 0.09634 -0.17235 0.04452 0.0005592 1.3495
2461149.4382762 1.68555 0.12983 1.37971 0.13177 -0.30583 0.04319 0.0005592 1.3483
2461149.4384095 99.99999 9.99999 99.99999 9.99999 -0.34283 0.04281 0.0005592 1.3477
2461149.4385425 1.52109 0.09883 1.12559 0.10215 -0.39550 0.04144 0.0005592 1.3471
2461149.4388001 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005592 1.3460
2461149.4389324 1.54791 0.10978 1.05603 0.11388 -0.49188 0.04722 0.0005592 1.3454
2461149.4390661 1.53325 0.11730 0.98148 0.12292 -0.55177 0.05411 0.0005592 1.3449
2461149.4391992 1.43111 0.09695 1.08703 0.09961 -0.34408 0.04213 0.0005592 1.3443
2461149.4393334 1.52349 0.10803 1.12728 0.11095 -0.39621 0.04360 0.0005592 1.3437
2461149.4395703 1.68928 0.14382 1.40881 0.14566 -0.28047 0.04852 0.0005592 1.3427
2461149.4397030 1.42024 0.10626 99.99999 9.99999 99.99999 9.99999 0.0005592 1.3421
2461149.4398367 1.55081 0.13229 1.29871 0.13428 -0.25210 0.04881 0.0005593 1.3415
2461149.4401045 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005593 1.3404
2461149.4403377 99.99999 9.99999 99.99999 9.99999 -0.45864 0.04652 0.0005593 1.3394
2461149.4404703 99.99999 9.99999 99.99999 9.99999 -0.31783 0.04727 0.0005593 1.3388
2461149.4406045 99.99999 9.99999 1.22819 0.14803 99.99999 9.99999 0.0005593 1.3383
2461149.4407388 1.21372 0.09296 99.99999 9.99999 99.99999 9.99999 0.0005593 1.3377
2461149.4408724 99.99999 9.99999 99.99999 9.99999 -0.23182 0.04920 0.0005593 1.3371
2461149.4411354 1.33693 0.10521 0.90649 0.10901 -0.43044 0.05045 0.0005593 1.3360
2461149.4412675 1.64809 0.11962 1.29815 0.12176 -0.34994 0.04217 0.0005593 1.3354
2461149.4419025 1.54315 0.11207 1.16306 0.11494 -0.38010 0.04508 0.0005593 1.3327
2461149.4421680 99.99999 9.99999 1.16605 0.12704 99.99999 9.99999 0.0005593 1.3316
2461149.4423015 1.73434 0.14470 1.33585 0.14777 -0.39849 0.05090 0.0005593 1.3311
2461149.4424357 99.99999 9.99999 1.12320 0.12486 99.99999 9.99999 0.0005593 1.3305
2461149.4426932 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005593 1.3294
2461149.4428257 1.58888 0.13137 99.99999 9.99999 99.99999 9.99999 0.0005593 1.3289
2461149.4430926 1.80342 0.18403 99.99999 9.99999 99.99999 9.99999 0.0005593 1.3278
2461149.4432266 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005593 1.3272
2461149.4434661 1.46821 0.11643 1.19930 0.11847 -0.26891 0.04765 0.0005594 1.3262
2461149.4435984 1.52625 0.11204 1.00654 0.11669 -0.51972 0.04920 0.0005594 1.3256
2461149.4437322 1.54248 0.11856 1.21160 0.12104 -0.33088 0.04668 0.0005594 1.3251
2461149.4438660 99.99999 9.99999 1.10227 0.13023 99.99999 9.99999 0.0005594 1.3245
2461149.4440005 99.99999 9.99999 1.21422 0.12608 99.99999 9.99999 0.0005594 1.3240
2461149.4442627 1.82631 0.13947 1.29215 0.14356 -0.53416 0.04888 0.0005594 1.3229
2461149.4443952 99.99999 9.99999 0.92856 0.11180 99.99999 9.99999 0.0005594 1.3223
2461149.4445284 1.53643 0.12802 1.35133 0.12964 -0.18510 0.04801 0.0005594 1.3218
2461149.4447954 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005594 1.3207
2461149.4450520 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005594 1.3196
2461149.4451844 1.65716 0.17420 1.45382 0.17602 -0.20334 0.05807 0.0005594 1.3191
2461149.4454505 1.42741 0.15278 99.99999 9.99999 99.99999 9.99999 0.0005594 1.3180
2461149.4455843 1.41621 0.13737 1.22481 0.13941 -0.19140 0.05423 0.0005594 1.3175
2461149.4458259 99.99999 9.99999 99.99999 9.99999 -0.36225 0.05325 0.0005594 1.3165
2461149.4459581 99.99999 9.99999 99.99999 9.99999 -0.35793 0.05040 0.0005594 1.3159
2461149.4460919 99.99999 9.99999 1.20752 0.14541 99.99999 9.99999 0.0005594 1.3154
2461149.4462267 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005594 1.3148
2461149.4463603 1.85088 0.16806 99.99999 9.99999 99.99999 9.99999 0.0005594 1.3143
2461149.4466228 1.69624 0.14425 99.99999 9.99999 99.99999 9.99999 0.0005594 1.3132
2461149.4467558 1.72468 0.14411 99.99999 9.99999 99.99999 9.99999 0.0005594 1.3127
2461149.4468902 1.62868 0.12466 1.28515 0.12719 -0.34353 0.04659 0.0005594 1.3122
2461149.4470244 99.99999 9.99999 99.99999 9.99999 -0.33750 0.05362 0.0005594 1.3116
2461149.4471577 99.99999 9.99999 99.99999 9.99999 -0.24020 0.05115 0.0005595 1.3111
2461149.4474109 1.64716 0.14982 99.99999 9.99999 99.99999 9.99999 0.0005595 1.3101
2461149.4475431 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005595 1.3095
2461149.4476765 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005595 1.3090
2461149.4478094 1.35189 0.13181 1.18148 0.13309 -0.17041 0.05655 0.0005595 1.3085
2461149.4479436 1.34502 0.11547 1.12186 0.11822 -0.22315 0.05080 0.0005595 1.3079
2461149.4482029 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005595 1.3069
2461149.4483350 99.99999 9.99999 1.62940 0.16262 99.99999 9.99999 0.0005595 1.3064
2461149.4484685 99.99999 9.99999 99.99999 9.99999 -0.21984 0.04336 0.0005595 1.3058
2461149.4486016 99.99999 9.99999 99.99999 9.99999 -0.32426 0.05068 0.0005595 1.3053
2461149.4487362 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0005595 1.3048
2461149.4489942 1.65771 0.13093 1.27567 0.13332 -0.38204 0.04629 0.0005595 1.3038
2461149.4491265 1.95750 0.15706 1.49055 0.15970 -0.46695 0.04690 0.0005595 1.3032
