JDHEL V-C s1 HELCOR AIRMASS
2461219.3918285 99.99999 9.99999 -0.0003606 1.0619
2461219.3921458 99.99999 9.99999 -0.0003606 1.0623
2461219.3922228 99.99999 9.99999 -0.0003606 1.0623
2461219.3923795 99.99999 9.99999 -0.0003606 1.0625
2461219.3925365 -2.85091 0.02369 -0.0003606 1.0627
2461219.3926133 -2.86048 0.02486 -0.0003606 1.0628
2461219.3927669 99.99999 9.99999 -0.0003606 1.0629
2461219.3928444 99.99999 9.99999 -0.0003606 1.0630
2461219.3930085 99.99999 9.99999 -0.0003606 1.0632
2461219.3930850 -2.69515 0.01995 -0.0003606 1.0633
2461219.3931633 99.99999 9.99999 -0.0003606 1.0633
2461219.3934815 99.99999 9.99999 -0.0003606 1.0637
2461219.3935603 99.99999 9.99999 -0.0003606 1.0638
2461219.3937160 99.99999 9.99999 -0.0003606 1.0639
2461219.3937927 99.99999 9.99999 -0.0003606 1.0640
2461219.3939652 99.99999 9.99999 -0.0003606 1.0642
2461219.3940438 -2.53616 0.01914 -0.0003606 1.0643
2461219.3941208 -2.52317 0.01962 -0.0003606 1.0644
2461219.3944077 99.99999 9.99999 -0.0003606 1.0647
2461219.3944856 -2.59598 0.02085 -0.0003606 1.0647
2461219.3946415 99.99999 9.99999 -0.0003606 1.0649
2461219.3948788 99.99999 9.99999 -0.0003607 1.0652
2461219.3949556 99.99999 9.99999 -0.0003607 1.0653
2461219.3950330 99.99999 9.99999 -0.0003607 1.0653
2461219.3951101 99.99999 9.99999 -0.0003607 1.0654
2461219.3951881 99.99999 9.99999 -0.0003607 1.0655
2461219.3953488 99.99999 9.99999 -0.0003607 1.0657
2461219.3954258 99.99999 9.99999 -0.0003607 1.0658
2461219.3955799 -2.45131 0.01898 -0.0003607 1.0659
2461219.3956571 99.99999 9.99999 -0.0003607 1.0660
2461219.3959002 99.99999 9.99999 -0.0003607 1.0663
2461219.3961338 99.99999 9.99999 -0.0003607 1.0665
2461219.3962999 -2.48027 0.01859 -0.0003607 1.0667
2461219.3963774 99.99999 9.99999 -0.0003607 1.0668
2461219.3964540 -2.43562 0.01763 -0.0003607 1.0669
2461219.3965314 99.99999 9.99999 -0.0003607 1.0670
2461219.3966092 99.99999 9.99999 -0.0003607 1.0671
2461219.3968497 99.99999 9.99999 -0.0003607 1.0673
2461219.3972587 99.99999 9.99999 -0.0003607 1.0678
2461219.3974129 99.99999 9.99999 -0.0003607 1.0680
2461219.3975691 -2.52675 0.01849 -0.0003607 1.0681
2461219.3977289 -2.50650 0.01851 -0.0003607 1.0683
2461219.3980401 99.99999 9.99999 -0.0003608 1.0687
2461219.3982796 99.99999 9.99999 -0.0003608 1.0689
2461219.3983566 -2.59664 0.02171 -0.0003608 1.0690
2461219.3985119 -2.62482 0.01974 -0.0003608 1.0692
2461219.3988298 99.99999 9.99999 -0.0003608 1.0696
2461219.3989069 -2.54081 0.01910 -0.0003608 1.0696
2461219.3992219 -2.73948 0.02095 -0.0003608 1.0700
2461219.3994545 99.99999 9.99999 -0.0003608 1.0703
2461219.3996963 -2.63849 0.02011 -0.0003608 1.0705
2461219.3999287 -2.40469 0.01678 -0.0003608 1.0708
2461219.4000965 99.99999 9.99999 -0.0003608 1.0710
2461219.4001742 99.99999 9.99999 -0.0003608 1.0711
2461219.4002513 -2.46632 0.01928 -0.0003608 1.0712
2461219.4003287 99.99999 9.99999 -0.0003608 1.0713
2461219.4004078 99.99999 9.99999 -0.0003608 1.0714
2461219.4006429 99.99999 9.99999 -0.0003608 1.0716
2461219.4007211 -2.47117 0.02086 -0.0003608 1.0717
2461219.4007975 99.99999 9.99999 -0.0003608 1.0718
2461219.4008763 99.99999 9.99999 -0.0003608 1.0719
2461219.4010389 99.99999 9.99999 -0.0003608 1.0721
2461219.4011161 99.99999 9.99999 -0.0003608 1.0722
2461219.4011933 99.99999 9.99999 -0.0003608 1.0723
2461219.4012716 99.99999 9.99999 -0.0003609 1.0724
2461219.4013488 99.99999 9.99999 -0.0003609 1.0725
2461219.4017476 99.99999 9.99999 -0.0003609 1.0729
2461219.4018262 -2.57410 0.01937 -0.0003609 1.0730
2461219.4020519 99.99999 9.99999 -0.0003609 1.0733
2461219.4021288 -2.49251 0.02021 -0.0003609 1.0734
2461219.4022067 99.99999 9.99999 -0.0003609 1.0735
2461219.4022839 -2.53853 0.02130 -0.0003609 1.0736
2461219.4024531 99.99999 9.99999 -0.0003609 1.0738
2461219.4025307 -2.62369 0.02113 -0.0003609 1.0739
2461219.4026860 99.99999 9.99999 -0.0003609 1.0740
2461219.4030811 99.99999 9.99999 -0.0003609 1.0745
2461219.4031581 99.99999 9.99999 -0.0003609 1.0746
2461219.4033997 99.99999 9.99999 -0.0003609 1.0749
2461219.4034771 -2.56935 0.02052 -0.0003609 1.0750
2461219.4036321 99.99999 9.99999 -0.0003609 1.0752
2461219.4038700 99.99999 9.99999 -0.0003609 1.0755
2461219.4039471 99.99999 9.99999 -0.0003609 1.0756
2461219.4040240 99.99999 9.99999 -0.0003609 1.0757
2461219.4041814 -2.57453 0.02286 -0.0003609 1.0758
2461219.4044249 99.99999 9.99999 -0.0003609 1.0761
2461219.4045800 99.99999 9.99999 -0.0003610 1.0763
2461219.4048260 -2.69737 0.02171 -0.0003610 1.0766
2461219.4049031 -2.67003 0.02493 -0.0003610 1.0767
2461219.4050590 99.99999 9.99999 -0.0003610 1.0769
2461219.4051372 -2.51808 0.01874 -0.0003610 1.0770
2461219.4052962 -2.65479 0.02167 -0.0003610 1.0772
2461219.4053732 -2.52925 0.02174 -0.0003610 1.0773
2461219.4054510 -2.69643 0.02239 -0.0003610 1.0774
2461219.4055280 99.99999 9.99999 -0.0003610 1.0775
2461219.4060052 99.99999 9.99999 -0.0003610 1.0781
2461219.4060832 99.99999 9.99999 -0.0003610 1.0782
2461219.4062410 -2.61417 0.02271 -0.0003610 1.0784
2461219.4064733 -2.63941 0.02622 -0.0003610 1.0787
2461219.4067170 -2.47895 0.01949 -0.0003610 1.0790
2461219.4068715 -2.49338 0.01976 -0.0003610 1.0792
2461219.4072650 99.99999 9.99999 -0.0003610 1.0797
2461219.4074208 -2.43789 0.02060 -0.0003610 1.0799
2461219.4074991 99.99999 9.99999 -0.0003610 1.0800
2461219.4079825 -2.69579 0.02281 -0.0003611 1.0806
2461219.4081426 -2.56579 0.02269 -0.0003611 1.0808
2461219.4082213 99.99999 9.99999 -0.0003611 1.0809
2461219.4082990 99.99999 9.99999 -0.0003611 1.0810
2461219.4083762 99.99999 9.99999 -0.0003611 1.0811
2461219.4086157 99.99999 9.99999 -0.0003611 1.0814
2461219.4089254 99.99999 9.99999 -0.0003611 1.0818
2461219.4090923 99.99999 9.99999 -0.0003611 1.0820
2461219.4091695 99.99999 9.99999 -0.0003611 1.0821
2461219.4096198 -2.58088 0.02009 -0.0003611 1.0827
2461219.4098529 99.99999 9.99999 -0.0003611 1.0830
2461219.4100154 99.99999 9.99999 -0.0003611 1.0832
2461219.4101703 99.99999 9.99999 -0.0003611 1.0834
2461219.4102477 -2.57812 0.02170 -0.0003611 1.0835
2461219.4103256 99.99999 9.99999 -0.0003611 1.0836
2461219.4104890 99.99999 9.99999 -0.0003611 1.0838
2461219.4105671 99.99999 9.99999 -0.0003611 1.0839
2461219.4106448 99.99999 9.99999 -0.0003611 1.0840
2461219.4107226 99.99999 9.99999 -0.0003611 1.0841
2461219.4107996 99.99999 9.99999 -0.0003611 1.0842
2461219.4109667 -2.40628 0.01755 -0.0003611 1.0844
2461219.4111985 99.99999 9.99999 -0.0003612 1.0847
2461219.4114384 99.99999 9.99999 -0.0003612 1.0850
2461219.4115161 99.99999 9.99999 -0.0003612 1.0851
2461219.4115947 99.99999 9.99999 -0.0003612 1.0852
2461219.4116724 -2.47722 0.02221 -0.0003612 1.0853
2461219.4117498 -2.38863 0.02067 -0.0003612 1.0854
2461219.4119846 99.99999 9.99999 -0.0003612 1.0858
2461219.4120613 -2.46762 0.02087 -0.0003612 1.0859
2461219.4123811 99.99999 9.99999 -0.0003612 1.0863
2461219.4126131 -2.48812 0.01867 -0.0003612 1.0866
2461219.4126919 -2.55752 0.02348 -0.0003612 1.0867
2461219.4128552 -2.45212 0.02050 -0.0003612 1.0869
2461219.4130876 -2.23101 0.02120 -0.0003612 1.0872
2461219.4131649 -2.48947 0.01986 -0.0003612 1.0873
2461219.4133330 99.99999 9.99999 -0.0003612 1.0876
2461219.4134118 99.99999 9.99999 -0.0003612 1.0877
2461219.4134896 -2.51662 0.01937 -0.0003612 1.0878
2461219.4136456 99.99999 9.99999 -0.0003612 1.0880
2461219.4138038 99.99999 9.99999 -0.0003612 1.0882
2461219.4139581 -2.28720 0.02522 -0.0003612 1.0884
2461219.4140357 -2.53085 0.02221 -0.0003612 1.0885
2461219.4145141 99.99999 9.99999 -0.0003613 1.0892
2461219.4145924 99.99999 9.99999 -0.0003613 1.0893
2461219.4149848 -2.68552 0.02333 -0.0003613 1.0898
2461219.4150640 -2.51590 0.02185 -0.0003613 1.0899
2461219.4155328 99.99999 9.99999 -0.0003613 1.0906
2461219.4157045 99.99999 9.99999 -0.0003613 1.0908
2461219.4164181 99.99999 9.99999 -0.0003613 1.0918
2461219.4164969 99.99999 9.99999 -0.0003613 1.0919
2461219.4167345 -2.57845 0.02086 -0.0003613 1.0922
2461219.4168898 -2.60155 0.02240 -0.0003613 1.0924
2461219.4171280 99.99999 9.99999 -0.0003613 1.0928
2461219.4172823 -2.54723 0.01962 -0.0003613 1.0930
2461219.4173594 99.99999 9.99999 -0.0003613 1.0931
2461219.4176789 99.99999 9.99999 -0.0003613 1.0936
2461219.4177557 99.99999 9.99999 -0.0003614 1.0937
2461219.4178340 99.99999 9.99999 -0.0003614 1.0938
2461219.4182359 -2.71207 0.02270 -0.0003614 1.0943
2461219.4183134 99.99999 9.99999 -0.0003614 1.0944
2461219.4187860 99.99999 9.99999 -0.0003614 1.0951
2461219.4188640 -2.69801 0.02284 -0.0003614 1.0952
2461219.4190257 -2.36519 0.01975 -0.0003614 1.0955
2461219.4198136 -2.59289 0.02340 -0.0003614 1.0966
2461219.4205322 99.99999 9.99999 -0.0003614 1.0976
2461219.4206091 99.99999 9.99999 -0.0003614 1.0978
2461219.4213954 99.99999 9.99999 -0.0003615 1.0989
2461219.4218645 99.99999 9.99999 -0.0003615 1.0996
2461219.4219426 99.99999 9.99999 -0.0003615 1.0997
2461219.4221755 99.99999 9.99999 -0.0003615 1.1000
2461219.4225680 99.99999 9.99999 -0.0003615 1.1006
2461219.4226462 99.99999 9.99999 -0.0003615 1.1007
2461219.4228039 99.99999 9.99999 -0.0003615 1.1010
2461219.4229574 99.99999 9.99999 -0.0003615 1.1012
2461219.4231126 99.99999 9.99999 -0.0003615 1.1014
2461219.4232803 99.99999 9.99999 -0.0003615 1.1017
2461219.4234348 99.99999 9.99999 -0.0003615 1.1019
2461219.4237518 99.99999 9.99999 -0.0003615 1.1024
2461219.4238289 99.99999 9.99999 -0.0003615 1.1025
2461219.4239069 99.99999 9.99999 -0.0003615 1.1026
2461219.4240608 99.99999 9.99999 -0.0003615 1.1029
2461219.4243002 99.99999 9.99999 -0.0003616 1.1032
2461219.4244546 99.99999 9.99999 -0.0003616 1.1035
2461219.4246944 99.99999 9.99999 -0.0003616 1.1038
2461219.4247712 99.99999 9.99999 -0.0003616 1.1039
2461219.4251720 99.99999 9.99999 -0.0003616 1.1045
2461219.4254826 99.99999 9.99999 -0.0003616 1.1050
2461219.4256420 99.99999 9.99999 -0.0003616 1.1053
2461219.4257990 -2.51524 0.02630 -0.0003616 1.1055
2461219.4258775 -2.60630 0.02526 -0.0003616 1.1056
2461219.4259547 99.99999 9.99999 -0.0003616 1.1057
2461219.4261166 99.99999 9.99999 -0.0003616 1.1060
2461219.4262703 99.99999 9.99999 -0.0003616 1.1062
2461219.4263483 99.99999 9.99999 -0.0003616 1.1064
2461219.4270572 99.99999 9.99999 -0.0003616 1.1075
2461219.4271342 -2.75690 0.02573 -0.0003616 1.1076
2461219.4276862 99.99999 9.99999 -0.0003617 1.1084
2461219.4277648 99.99999 9.99999 -0.0003617 1.1086
2461219.4278420 99.99999 9.99999 -0.0003617 1.1087
2461219.4280058 99.99999 9.99999 -0.0003617 1.1089
2461219.4281603 -2.83886 0.02641 -0.0003617 1.1092
2461219.4282385 99.99999 9.99999 -0.0003617 1.1093
2461219.4285544 -2.36951 0.02091 -0.0003617 1.1098
2461219.4286317 99.99999 9.99999 -0.0003617 1.1099
2461219.4287101 99.99999 9.99999 -0.0003617 1.1100
2461219.4289140 99.99999 9.99999 -0.0003617 1.1104
2461219.4292242 -2.32578 0.02046 -0.0003617 1.1109
2461219.4296243 99.99999 9.99999 -0.0003617 1.1115
2461219.4301750 99.99999 9.99999 -0.0003617 1.1124
2461219.4303375 99.99999 9.99999 -0.0003617 1.1126
2461219.4304139 -2.34688 0.01767 -0.0003617 1.1128
2461219.4308872 99.99999 9.99999 -0.0003618 1.1135
2461219.4310419 99.99999 9.99999 -0.0003618 1.1138
2461219.4311206 -2.31880 0.01882 -0.0003618 1.1139
2461219.4312804 99.99999 9.99999 -0.0003618 1.1141
2461219.4314372 99.99999 9.99999 -0.0003618 1.1144
2461219.4322296 99.99999 9.99999 -0.0003618 1.1157
2461219.4323845 99.99999 9.99999 -0.0003618 1.1159
2461219.4324617 -2.38452 0.02119 -0.0003618 1.1161
2461219.4327019 -2.36666 0.01803 -0.0003618 1.1165
2461219.4327808 99.99999 9.99999 -0.0003618 1.1166
2461219.4328587 99.99999 9.99999 -0.0003618 1.1167
2461219.4329373 99.99999 9.99999 -0.0003618 1.1169
2461219.4336346 99.99999 9.99999 -0.0003618 1.1180
2461219.4338659 99.99999 9.99999 -0.0003618 1.1184
2461219.4344013 -2.30767 0.02127 -0.0003619 1.1193
2461219.4345708 -2.52043 0.02335 -0.0003619 1.1196
2461219.4346485 -2.39910 0.02346 -0.0003619 1.1197
2461219.4347252 99.99999 9.99999 -0.0003619 1.1198
2461219.4348025 99.99999 9.99999 -0.0003619 1.1199
2461219.4348818 99.99999 9.99999 -0.0003619 1.1201
2461219.4350432 99.99999 9.99999 -0.0003619 1.1204
2461219.4351217 99.99999 9.99999 -0.0003619 1.1205
2461219.4352771 99.99999 9.99999 -0.0003619 1.1207
2461219.4353545 99.99999 9.99999 -0.0003619 1.1209
2461219.4355133 99.99999 9.99999 -0.0003619 1.1211
2461219.4358237 -2.68513 0.02573 -0.0003619 1.1217
2461219.4359889 99.99999 9.99999 -0.0003619 1.1219
2461219.4360661 99.99999 9.99999 -0.0003619 1.1221
2461219.4361434 99.99999 9.99999 -0.0003619 1.1222
2461219.4362204 99.99999 9.99999 -0.0003619 1.1223
2461219.4367732 99.99999 9.99999 -0.0003619 1.1233
2461219.4369368 -2.52555 0.02597 -0.0003619 1.1236
2461219.4370138 -2.30649 0.02232 -0.0003619 1.1237
2461219.4370910 99.99999 9.99999 -0.0003619 1.1238
2461219.4372461 99.99999 9.99999 -0.0003619 1.1241
2461219.4380481 99.99999 9.99999 -0.0003620 1.1255
2461219.4381250 99.99999 9.99999 -0.0003620 1.1256
2461219.4382034 99.99999 9.99999 -0.0003620 1.1257
2461219.4383661 99.99999 9.99999 -0.0003620 1.1260
2461219.4385203 99.99999 9.99999 -0.0003620 1.1263
2461219.4386761 99.99999 9.99999 -0.0003620 1.1266
2461219.4395551 99.99999 9.99999 -0.0003620 1.1281
2461219.4396350 99.99999 9.99999 -0.0003620 1.1282
2461219.4398758 99.99999 9.99999 -0.0003620 1.1286
2461219.4401082 -2.24975 0.02112 -0.0003620 1.1291
2461219.4405116 99.99999 9.99999 -0.0003620 1.1298
2461219.4409074 -2.20716 0.02889 -0.0003621 1.1305
2461219.4409853 99.99999 9.99999 -0.0003621 1.1306
2461219.4412360 -2.76168 0.02930 -0.0003621 1.1310
2461219.4413901 99.99999 9.99999 -0.0003621 1.1313
2461219.4414672 99.99999 9.99999 -0.0003621 1.1315
2461219.4415449 99.99999 9.99999 -0.0003621 1.1316
2461219.4419440 99.99999 9.99999 -0.0003621 1.1323
2461219.4423523 99.99999 9.99999 -0.0003621 1.1330
2461219.4424302 99.99999 9.99999 -0.0003621 1.1332
2461219.4425073 99.99999 9.99999 -0.0003621 1.1333
2461219.4426796 99.99999 9.99999 -0.0003621 1.1336
2461219.4432341 99.99999 9.99999 -0.0003621 1.1346
2461219.4433899 -2.46892 0.02461 -0.0003621 1.1349
2461219.4434668 99.99999 9.99999 -0.0003621 1.1351
2461219.4438711 99.99999 9.99999 -0.0003621 1.1358
2461219.4443544 99.99999 9.99999 -0.0003622 1.1367
2461219.4447618 99.99999 9.99999 -0.0003622 1.1374
2461219.4448397 99.99999 9.99999 -0.0003622 1.1376
2461219.4449168 -2.31336 0.02105 -0.0003622 1.1377
2461219.4452404 99.99999 9.99999 -0.0003622 1.1383
2461219.4453175 99.99999 9.99999 -0.0003622 1.1384
2461219.4461058 99.99999 9.99999 -0.0003622 1.1399
2461219.4461826 99.99999 9.99999 -0.0003622 1.1400
2461219.4465097 -2.07565 0.01856 -0.0003622 1.1406
2461219.4469840 99.99999 9.99999 -0.0003622 1.1415
2461219.4471398 99.99999 9.99999 -0.0003622 1.1418
2461219.4472167 99.99999 9.99999 -0.0003622 1.1420
2461219.4472947 99.99999 9.99999 -0.0003622 1.1421
2461219.4474603 99.99999 9.99999 -0.0003623 1.1424
2461219.4476144 -2.20556 0.02127 -0.0003623 1.1427
2461219.4477694 99.99999 9.99999 -0.0003623 1.1430
2461219.4479357 99.99999 9.99999 -0.0003623 1.1433
2461219.4484110 99.99999 9.99999 -0.0003623 1.1442
2461219.4490460 99.99999 9.99999 -0.0003623 1.1454
2461219.4494476 99.99999 9.99999 -0.0003623 1.1462
2461219.4500105 99.99999 9.99999 -0.0003623 1.1473
2461219.4501663 -2.30483 0.02681 -0.0003623 1.1476
2461219.4505608 99.99999 9.99999 -0.0003623 1.1483
2461219.4506393 99.99999 9.99999 -0.0003624 1.1485
2461219.4508898 -2.09860 0.01916 -0.0003624 1.1490
2461219.4509672 -2.42748 0.02532 -0.0003624 1.1491
2461219.4511236 99.99999 9.99999 -0.0003624 1.1494
2461219.4512867 99.99999 9.99999 -0.0003624 1.1497
2461219.4515980 -2.37538 0.02479 -0.0003624 1.1503
2461219.4517622 99.99999 9.99999 -0.0003624 1.1507
2461219.4518385 99.99999 9.99999 -0.0003624 1.1508
2461219.4519943 99.99999 9.99999 -0.0003624 1.1511
2461219.4523190 99.99999 9.99999 -0.0003624 1.1517
2461219.4523961 99.99999 9.99999 -0.0003624 1.1519
2461219.4524753 -1.88900 0.02279 -0.0003624 1.1520
2461219.4525524 99.99999 9.99999 -0.0003624 1.1522
2461219.4533596 -2.17823 0.02076 -0.0003624 1.1538
2461219.4535160 99.99999 9.99999 -0.0003624 1.1541
2461219.4539258 -2.13303 0.02116 -0.0003625 1.1549
2461219.4540028 99.99999 9.99999 -0.0003625 1.1551
2461219.4541740 -1.81018 0.01827 -0.0003625 1.1554
2461219.4543286 99.99999 9.99999 -0.0003625 1.1557
2461219.4544062 99.99999 9.99999 -0.0003625 1.1559
2461219.4544840 99.99999 9.99999 -0.0003625 1.1560
2461219.4546447 99.99999 9.99999 -0.0003625 1.1563
2461219.4548005 99.99999 9.99999 -0.0003625 1.1567
2461219.4548785 99.99999 9.99999 -0.0003625 1.1568
2461219.4551164 -1.98755 0.02014 -0.0003625 1.1573
2461219.4551931 99.99999 9.99999 -0.0003625 1.1574
2461219.4557445 99.99999 9.99999 -0.0003625 1.1586
2461219.4558222 99.99999 9.99999 -0.0003625 1.1587
2461219.4560292 99.99999 9.99999 -0.0003625 1.1591
2461219.4562609 99.99999 9.99999 -0.0003625 1.1596
2461219.4563408 99.99999 9.99999 -0.0003625 1.1598
2461219.4565059 -2.28914 0.02586 -0.0003625 1.1601
2461219.4567389 -2.26490 0.02783 -0.0003625 1.1606
2461219.4568155 -2.48614 0.02892 -0.0003625 1.1607
2461219.4569888 99.99999 9.99999 -0.0003625 1.1611
2461219.4570670 99.99999 9.99999 -0.0003625 1.1612
2461219.4571442 99.99999 9.99999 -0.0003625 1.1614
2461219.4574726 -2.07082 0.01797 -0.0003626 1.1621
2461219.4575511 -2.09534 0.02057 -0.0003626 1.1622
2461219.4579574 99.99999 9.99999 -0.0003626 1.1631
2461219.4582695 99.99999 9.99999 -0.0003626 1.1637
2461219.4584376 99.99999 9.99999 -0.0003626 1.1640
2461219.4585928 99.99999 9.99999 -0.0003626 1.1644
2461219.4587485 -2.09733 0.01841 -0.0003626 1.1647
2461219.4589103 99.99999 9.99999 -0.0003626 1.1650
2461219.4590643 99.99999 9.99999 -0.0003626 1.1653
2461219.4594589 99.99999 9.99999 -0.0003626 1.1662
2461219.4596921 99.99999 9.99999 -0.0003626 1.1666
2461219.4598548 99.99999 9.99999 -0.0003626 1.1670
2461219.4599322 99.99999 9.99999 -0.0003626 1.1671
2461219.4601655 99.99999 9.99999 -0.0003626 1.1676
2461219.4603281 -2.30053 0.02791 -0.0003626 1.1680
2461219.4604835 -2.35022 0.02748 -0.0003626 1.1683
2461219.4608006 99.99999 9.99999 -0.0003627 1.1690
2461219.4609543 -2.51829 0.02897 -0.0003627 1.1693
2461219.4612760 -2.19589 0.02345 -0.0003627 1.1700
2461219.4613533 99.99999 9.99999 -0.0003627 1.1701
2461219.4617270 99.99999 9.99999 -0.0003627 1.1709
2461219.4618807 99.99999 9.99999 -0.0003627 1.1712
2461219.4619588 -2.09344 0.02390 -0.0003627 1.1714
2461219.4622038 99.99999 9.99999 -0.0003627 1.1719
2461219.4622810 99.99999 9.99999 -0.0003627 1.1721
2461219.4624352 99.99999 9.99999 -0.0003627 1.1724
2461219.4625134 -2.26729 0.02517 -0.0003627 1.1726
2461219.4626777 -2.16907 0.02414 -0.0003627 1.1729
2461219.4628316 99.99999 9.99999 -0.0003627 1.1733
2461219.4632363 99.99999 9.99999 -0.0003627 1.1741
2461219.4633135 99.99999 9.99999 -0.0003627 1.1743
2461219.4633910 99.99999 9.99999 -0.0003627 1.1745
2461219.4634696 99.99999 9.99999 -0.0003627 1.1746
2461219.4637885 -2.14105 0.02127 -0.0003627 1.1753
2461219.4639433 -1.88142 0.02367 -0.0003628 1.1757
2461219.4641835 99.99999 9.99999 -0.0003628 1.1762
2461219.4642623 -2.01012 0.02104 -0.0003628 1.1764
2461219.4643394 -1.92795 0.02376 -0.0003628 1.1765
2461219.4644183 99.99999 9.99999 -0.0003628 1.1767
2461219.4646574 99.99999 9.99999 -0.0003628 1.1772
2461219.4648905 99.99999 9.99999 -0.0003628 1.1777
2461219.4650587 99.99999 9.99999 -0.0003628 1.1781
2461219.4652126 99.99999 9.99999 -0.0003628 1.1784
2461219.4652905 99.99999 9.99999 -0.0003628 1.1786
2461219.4657591 99.99999 9.99999 -0.0003628 1.1796
2461219.4660046 -2.02871 0.01758 -0.0003628 1.1801
2461219.4660817 99.99999 9.99999 -0.0003628 1.1803
2461219.4662493 99.99999 9.99999 -0.0003628 1.1807
2461219.4663281 99.99999 9.99999 -0.0003628 1.1809
2461219.4665726 -1.90570 0.01665 -0.0003628 1.1814
2461219.4666507 99.99999 9.99999 -0.0003628 1.1816
2461219.4667286 -2.03855 0.02103 -0.0003628 1.1817
2461219.4670500 99.99999 9.99999 -0.0003628 1.1824
2461219.4671260 99.99999 9.99999 -0.0003629 1.1826
2461219.4672819 99.99999 9.99999 -0.0003629 1.1830
2461219.4675272 99.99999 9.99999 -0.0003629 1.1835
2461219.4676052 -1.97343 0.02169 -0.0003629 1.1837
2461219.4677605 99.99999 9.99999 -0.0003629 1.1840
2461219.4678377 99.99999 9.99999 -0.0003629 1.1842
2461219.4680145 99.99999 9.99999 -0.0003629 1.1846
2461219.4680922 99.99999 9.99999 -0.0003629 1.1848
2461219.4681696 99.99999 9.99999 -0.0003629 1.1849
2461219.4682486 99.99999 9.99999 -0.0003629 1.1851
2461219.4683259 99.99999 9.99999 -0.0003629 1.1853
2461219.4685702 99.99999 9.99999 -0.0003629 1.1858
2461219.4686479 99.99999 9.99999 -0.0003629 1.1860
2461219.4690788 99.99999 9.99999 -0.0003629 1.1870
2461219.4692350 99.99999 9.99999 -0.0003629 1.1873
2461219.4694809 99.99999 9.99999 -0.0003629 1.1879
2461219.4695575 99.99999 9.99999 -0.0003629 1.1881
2461219.4698717 99.99999 9.99999 -0.0003629 1.1888
2461219.4699500 -2.02786 0.02033 -0.0003629 1.1889
2461219.4700282 99.99999 9.99999 -0.0003629 1.1891
2461219.4701833 99.99999 9.99999 -0.0003629 1.1895
2461219.4703449 99.99999 9.99999 -0.0003629 1.1898
2461219.4704217 99.99999 9.99999 -0.0003630 1.1900
2461219.4708967 99.99999 9.99999 -0.0003630 1.1911
2461219.4709737 99.99999 9.99999 -0.0003630 1.1913
2461219.4710507 -2.13367 0.02748 -0.0003630 1.1914
2461219.4713394 -2.15095 0.02267 -0.0003630 1.1921
2461219.4717444 -2.23264 0.02004 -0.0003630 1.1930
2461219.4718992 99.99999 9.99999 -0.0003630 1.1934
2461219.4720556 99.99999 9.99999 -0.0003630 1.1937
2461219.4727097 99.99999 9.99999 -0.0003630 1.1953
2461219.4728641 99.99999 9.99999 -0.0003630 1.1956
2461219.4729423 99.99999 9.99999 -0.0003630 1.1958
2461219.4730192 -2.07785 0.02138 -0.0003630 1.1960
2461219.4731940 99.99999 9.99999 -0.0003630 1.1964
2461219.4732720 99.99999 9.99999 -0.0003630 1.1966
2461219.4733490 99.99999 9.99999 -0.0003630 1.1967
2461219.4736733 99.99999 9.99999 -0.0003631 1.1975
2461219.4737507 99.99999 9.99999 -0.0003631 1.1977
2461219.4747114 99.99999 9.99999 -0.0003631 1.1999
2461219.4757378 99.99999 9.99999 -0.0003631 1.2023
2461219.4758145 99.99999 9.99999 -0.0003631 1.2025
2461219.4758940 99.99999 9.99999 -0.0003631 1.2027
2461219.4762150 99.99999 9.99999 -0.0003631 1.2035
2461219.4762938 99.99999 9.99999 -0.0003631 1.2037
2461219.4766193 -1.73627 0.01811 -0.0003631 1.2044
2461219.4771821 99.99999 9.99999 -0.0003632 1.2058
2461219.4773387 99.99999 9.99999 -0.0003632 1.2062
2461219.4775115 99.99999 9.99999 -0.0003632 1.2066
2461219.4777431 -1.88240 0.01891 -0.0003632 1.2071
2461219.4778204 99.99999 9.99999 -0.0003632 1.2073
2461219.4779932 99.99999 9.99999 -0.0003632 1.2077
2461219.4780716 99.99999 9.99999 -0.0003632 1.2079
2461219.4781484 99.99999 9.99999 -0.0003632 1.2081
2461219.4786337 99.99999 9.99999 -0.0003632 1.2093
2461219.4787119 99.99999 9.99999 -0.0003632 1.2095
2461219.4787890 99.99999 9.99999 -0.0003632 1.2097
2461219.4790364 99.99999 9.99999 -0.0003632 1.2103
2461219.4802328 -1.81941 0.01963 -0.0003632 1.2132
2461219.4803942 -2.26498 0.02329 -0.0003633 1.2136
2461219.4804712 -2.04692 0.02349 -0.0003633 1.2138
2461219.4806256 99.99999 9.99999 -0.0003633 1.2141
2461219.4808680 99.99999 9.99999 -0.0003633 1.2147
2461219.4811003 99.99999 9.99999 -0.0003633 1.2153
2461219.4813482 -2.34292 0.02296 -0.0003633 1.2159
2461219.4814259 99.99999 9.99999 -0.0003633 1.2161
2461219.4815032 -1.91071 0.02059 -0.0003633 1.2163
2461219.4815812 -2.34080 0.02403 -0.0003633 1.2165
2461219.4816583 99.99999 9.99999 -0.0003633 1.2167
2461219.4818368 -2.09639 0.02334 -0.0003633 1.2171
2461219.4819144 99.99999 9.99999 -0.0003633 1.2173
2461219.4819910 99.99999 9.99999 -0.0003633 1.2175
2461219.4820698 -2.11635 0.01966 -0.0003633 1.2177
