JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
2461164.3779590 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009436 1.4421
2461164.3780913 1.16975 0.08309 0.99533 0.08472 -0.17442 0.04233 0.0009436 1.4415
2461164.3782253 1.36772 0.11296 0.96719 0.11764 -0.40053 0.05372 0.0009436 1.4408
2461164.3783590 1.22521 0.09170 0.83828 0.09618 -0.38692 0.05080 0.0009436 1.4401
2461164.3784925 1.35562 0.10748 0.97123 0.11177 -0.38439 0.05169 0.0009436 1.4394
2461164.3787256 99.99999 9.99999 99.99999 9.99999 -0.62503 0.05575 0.0009436 1.4382
2461164.3788577 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009436 1.4375
2461164.3789905 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009436 1.4368
2461164.3791251 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009436 1.4361
2461164.3792581 99.99999 9.99999 1.21443 0.11296 99.99999 9.99999 0.0009436 1.4354
2461164.3796235 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009437 1.4336
2461164.3798892 1.31154 0.10807 0.94328 0.11279 -0.36826 0.05367 0.0009437 1.4322
2461164.3800215 99.99999 9.99999 0.63840 0.09185 99.99999 9.99999 0.0009437 1.4315
2461164.3802494 99.99999 9.99999 0.87192 0.11202 99.99999 9.99999 0.0009437 1.4304
2461164.3803814 99.99999 9.99999 1.04150 0.11763 99.99999 9.99999 0.0009437 1.4297
2461164.3805148 99.99999 9.99999 99.99999 9.99999 -0.45157 0.05811 0.0009437 1.4290
2461164.3806483 99.99999 9.99999 99.99999 9.99999 -0.31026 0.05301 0.0009437 1.4283
2461164.3807814 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009437 1.4277
2461164.3810215 1.23703 0.11472 99.99999 9.99999 99.99999 9.99999 0.0009437 1.4264
2461164.3811536 99.99999 9.99999 0.93968 0.10485 99.99999 9.99999 0.0009437 1.4258
2461164.3812876 1.23803 0.08311 0.68950 0.09059 -0.54853 0.05100 0.0009437 1.4251
2461164.3814210 99.99999 9.99999 0.72452 0.09602 99.99999 9.99999 0.0009437 1.4244
2461164.3815548 1.06230 0.07788 0.74085 0.08239 -0.32145 0.04723 0.0009437 1.4238
2461164.3817892 1.15961 0.08702 0.77089 0.09189 -0.38873 0.05033 0.0009437 1.4226
2461164.3820545 1.21254 0.10692 1.01066 0.10971 -0.20188 0.05370 0.0009437 1.4213
2461164.3823222 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009437 1.4199
2461164.3825658 1.16206 0.08399 0.81203 0.08812 -0.35003 0.04786 0.0009437 1.4187
2461164.3826978 1.22150 0.09014 1.07181 0.09116 -0.14968 0.04223 0.0009437 1.4180
2461164.3828312 99.99999 9.99999 99.99999 9.99999 -0.35078 0.05045 0.0009437 1.4174
2461164.3829657 1.11641 0.08608 0.93462 0.08769 -0.18179 0.04642 0.0009437 1.4167
2461164.3830987 99.99999 9.99999 0.85503 0.09610 99.99999 9.99999 0.0009437 1.4160
2461164.3833305 99.99999 9.99999 99.99999 9.99999 -0.33823 0.05608 0.0009437 1.4149
2461164.3834629 1.15826 0.08705 0.69951 0.09283 -0.45875 0.05014 0.0009437 1.4142
2461164.3835967 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009437 1.4136
2461164.3837308 1.09748 0.09395 0.78059 0.09844 -0.31689 0.05385 0.0009438 1.4129
2461164.3838636 1.53608 0.12111 1.23352 0.12377 -0.30256 0.04716 0.0009438 1.4123
2461164.3840978 1.29499 0.09810 1.02530 0.10075 -0.26969 0.04655 0.0009438 1.4111
2461164.3842302 1.32196 0.10376 0.88353 0.10951 -0.43844 0.05392 0.0009438 1.4105
2461164.3843634 1.38553 0.11022 1.25163 0.11109 -0.13391 0.04629 0.0009438 1.4098
2461164.3844979 1.33599 0.09987 1.03222 0.10321 -0.30378 0.04854 0.0009438 1.4091
2461164.3846321 99.99999 9.99999 99.99999 9.99999 -0.45705 0.04445 0.0009438 1.4085
2461164.3848618 1.53847 0.14083 1.23764 0.14348 -0.30083 0.05461 0.0009438 1.4074
2461164.3849940 1.16754 0.09494 0.88375 0.09874 -0.28378 0.05209 0.0009438 1.4067
2461164.3851271 1.47317 0.12298 1.01051 0.12842 -0.46266 0.05644 0.0009438 1.4061
2461164.3852613 99.99999 9.99999 1.00123 0.09570 99.99999 9.99999 0.0009438 1.4054
2461164.3853943 99.99999 9.99999 1.88137 0.23848 99.99999 9.99999 0.0009438 1.4048
2461164.3856279 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009438 1.4036
2461164.3857604 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009438 1.4030
2461164.3858929 1.42494 0.12434 1.30657 0.12529 -0.11837 0.05018 0.0009438 1.4024
2461164.3860269 1.44154 0.11798 99.99999 9.99999 99.99999 9.99999 0.0009438 1.4017
2461164.3861601 1.86316 0.13541 1.36145 0.13853 -0.50170 0.04560 0.0009438 1.4011
2461164.3863941 1.68397 0.13449 1.42912 0.13639 -0.25486 0.04639 0.0009438 1.3999
2461164.3865263 1.52741 0.12727 99.99999 9.99999 99.99999 9.99999 0.0009438 1.3993
2461164.3867931 1.75795 0.14204 99.99999 9.99999 99.99999 9.99999 0.0009438 1.3980
2461164.3869255 99.99999 9.99999 1.01361 0.11665 99.99999 9.99999 0.0009438 1.3974
2461164.3870583 99.99999 9.99999 0.95652 0.11714 99.99999 9.99999 0.0009438 1.3967
2461164.3872853 1.26810 0.11499 99.99999 9.99999 99.99999 9.99999 0.0009438 1.3957
2461164.3874181 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009438 1.3950
2461164.3875509 1.44341 0.11031 1.09992 0.11399 -0.34349 0.04894 0.0009438 1.3944
2461164.3876854 1.54515 0.11670 1.19105 0.11933 -0.35410 0.04621 0.0009438 1.3937
2461164.3878198 1.35503 0.09553 1.04557 0.09866 -0.30946 0.04438 0.0009439 1.3931
2461164.3880531 1.30357 0.11048 99.99999 9.99999 99.99999 9.99999 0.0009439 1.3920
2461164.3881853 1.42808 0.12884 99.99999 9.99999 99.99999 9.99999 0.0009439 1.3914
2461164.3883185 99.99999 9.99999 0.92367 0.10341 99.99999 9.99999 0.0009439 1.3907
2461164.3884523 1.55289 0.11895 0.98809 0.12487 -0.56480 0.05362 0.0009439 1.3901
2461164.3885869 1.43289 0.09723 1.04295 0.10090 -0.38995 0.04537 0.0009439 1.3895
2461164.3888192 1.24817 0.09878 0.92463 0.10277 -0.32355 0.05109 0.0009439 1.3884
2461164.3889526 0.98252 0.09370 0.72195 0.09803 -0.26058 0.05657 0.0009439 1.3877
2461164.3890862 0.99902 0.10674 0.76417 0.11024 -0.23485 0.06143 0.0009439 1.3871
2461164.3892196 99.99999 9.99999 0.89356 0.10250 99.99999 9.99999 0.0009439 1.3865
2461164.3893528 1.39052 0.12638 99.99999 9.99999 99.99999 9.99999 0.0009439 1.3859
2461164.3895915 1.47172 0.10603 0.96246 0.11179 -0.50926 0.05143 0.0009439 1.3847
2461164.3897237 1.44649 0.11470 1.02137 0.11879 -0.42512 0.05106 0.0009439 1.3841
2461164.3898578 1.53806 0.13391 99.99999 9.99999 99.99999 9.99999 0.0009439 1.3835
2461164.3899921 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009439 1.3829
2461164.3901262 99.99999 9.99999 0.94832 0.11682 99.99999 9.99999 0.0009439 1.3822
2461164.3903607 1.45013 0.11456 1.18395 0.11642 -0.26618 0.04660 0.0009439 1.3811
2461164.3904930 1.52525 0.10551 1.01020 0.11030 -0.51506 0.04906 0.0009439 1.3805
2461164.3906258 1.48055 0.10222 1.13035 0.10511 -0.35020 0.04386 0.0009439 1.3799
2461164.3907591 1.40574 0.09479 0.94790 0.09924 -0.45785 0.04673 0.0009439 1.3793
2461164.3908921 1.42068 0.11042 1.16234 0.11326 -0.25834 0.04720 0.0009439 1.3787
2461164.3911312 1.41478 0.10296 1.04881 0.10671 -0.36597 0.04766 0.0009439 1.3776
2461164.3912635 1.34087 0.10226 1.13738 0.10394 -0.20349 0.04423 0.0009439 1.3770
2461164.3913981 1.24584 0.10653 1.13735 0.10812 -0.10849 0.05019 0.0009439 1.3763
2461164.3915322 1.41265 0.12150 1.23104 0.12317 -0.18161 0.04951 0.0009439 1.3757
2461164.3916653 1.29934 0.11558 1.04663 0.11785 -0.25271 0.05389 0.0009439 1.3751
2461164.3918997 1.25767 0.08417 0.82756 0.08882 -0.43011 0.04675 0.0009439 1.3740
2461164.3920324 1.49861 0.10307 1.02400 0.10712 -0.47461 0.04615 0.0009440 1.3734
2461164.3921653 1.30383 0.10453 0.85678 0.11010 -0.44705 0.05465 0.0009440 1.3728
2461164.3922995 1.35484 0.10734 1.01884 0.11012 -0.33600 0.04966 0.0009440 1.3722
2461164.3924339 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3716
2461164.3926625 1.56098 0.13778 1.29572 0.13994 -0.26526 0.05216 0.0009440 1.3705
2461164.3927949 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3699
2461164.3929276 1.34349 0.10562 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3693
2461164.3930616 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3687
2461164.3931950 1.39843 0.10522 1.08527 0.10784 -0.31315 0.04520 0.0009440 1.3681
2461164.3934266 1.06050 0.09259 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3671
2461164.3935588 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3665
2461164.3936917 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3659
2461164.3938254 1.37000 0.09344 0.87885 0.09825 -0.49115 0.04708 0.0009440 1.3653
2461164.3939588 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3647
2461164.3941928 99.99999 9.99999 1.17173 0.13891 99.99999 9.99999 0.0009440 1.3636
2461164.3943252 99.99999 9.99999 1.39346 0.14777 99.99999 9.99999 0.0009440 1.3630
2461164.3944582 1.47655 0.13401 1.13775 0.13771 -0.33880 0.05671 0.0009440 1.3624
2461164.3947276 1.22959 0.11038 0.92313 0.11400 -0.30645 0.05734 0.0009440 1.3612
2461164.3948599 1.30650 0.09984 0.80028 0.10612 -0.50622 0.05606 0.0009440 1.3606
2461164.3950857 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3596
2461164.3952182 1.19660 0.10551 0.91453 0.10903 -0.28207 0.05532 0.0009440 1.3590
2461164.3953513 1.37849 0.10770 0.81263 0.11438 -0.56586 0.05582 0.0009440 1.3584
2461164.3954846 1.57611 0.11060 1.01702 0.11568 -0.55909 0.05000 0.0009440 1.3578
2461164.3956179 0.97011 0.08652 0.64274 0.09050 -0.32737 0.05531 0.0009440 1.3573
2461164.3958596 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3562
2461164.3959920 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009440 1.3556
2461164.3961257 99.99999 9.99999 0.91560 0.11380 99.99999 9.99999 0.0009440 1.3550
2461164.3962598 1.26452 0.12434 1.10279 0.12645 -0.16173 0.05792 0.0009441 1.3544
2461164.3963936 1.51976 0.16045 1.36657 0.16196 -0.15319 0.05981 0.0009441 1.3538
2461164.3966236 1.56012 0.13742 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3528
2461164.3967559 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3522
2461164.3968887 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3516
2461164.3970238 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3511
2461164.3971575 1.32355 0.11409 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3505
2461164.3973874 1.29076 0.10161 1.01002 0.10406 -0.28074 0.04658 0.0009441 1.3495
2461164.3975198 1.41318 0.11383 1.23809 0.11532 -0.17509 0.04623 0.0009441 1.3489
2461164.3976530 99.99999 9.99999 99.99999 9.99999 -0.25821 0.04818 0.0009441 1.3483
2461164.3977883 1.48140 0.11061 1.18087 0.11311 -0.30053 0.04648 0.0009441 1.3477
2461164.3979218 99.99999 9.99999 1.48387 0.17340 99.99999 9.99999 0.0009441 1.3471
2461164.3982834 1.66789 0.12568 1.21025 0.12888 -0.45763 0.04676 0.0009441 1.3456
2461164.3984155 1.67387 0.11987 1.23404 0.12311 -0.43984 0.04468 0.0009441 1.3450
2461164.3985486 1.50030 0.10487 0.98617 0.10964 -0.51413 0.04865 0.0009441 1.3444
2461164.3986825 1.55539 0.12807 1.33949 0.12943 -0.21590 0.04745 0.0009441 1.3438
2461164.3989162 99.99999 9.99999 99.99999 9.99999 -0.39058 0.05628 0.0009441 1.3428
2461164.3990482 1.31703 0.11223 1.04856 0.11573 -0.26847 0.05365 0.0009441 1.3423
2461164.3991829 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3417
2461164.3993173 1.38737 0.11472 0.93915 0.12094 -0.44822 0.05883 0.0009441 1.3411
2461164.3994504 1.71237 0.14929 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3405
2461164.3996837 1.37088 0.10683 1.21803 0.10831 -0.15285 0.04602 0.0009441 1.3395
2461164.3998159 99.99999 9.99999 1.06647 0.09511 99.99999 9.99999 0.0009441 1.3390
2461164.3999487 1.52521 0.12146 99.99999 9.99999 99.99999 9.99999 0.0009441 1.3384
2461164.4000835 1.52398 0.13086 1.25501 0.13342 -0.26897 0.05043 0.0009441 1.3378
2461164.4002176 99.99999 9.99999 1.23471 0.12802 99.99999 9.99999 0.0009441 1.3372
2461164.4004492 99.99999 9.99999 1.18258 0.15729 99.99999 9.99999 0.0009442 1.3363
2461164.4005816 1.32374 0.11775 1.02812 0.12084 -0.29562 0.05269 0.0009442 1.3357
2461164.4007145 1.49136 0.12280 1.11486 0.12615 -0.37650 0.05209 0.0009442 1.3351
2461164.4009827 99.99999 9.99999 1.10373 0.12312 99.99999 9.99999 0.0009442 1.3340
2461164.4012000 99.99999 9.99999 1.00432 0.10752 99.99999 9.99999 0.0009442 1.3331
2461164.4013325 1.60029 0.13314 1.29427 0.13590 -0.30602 0.04867 0.0009442 1.3325
