JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
2461183.3667673 -0.36344 0.08207 1.11404 0.04982 1.47748 0.06955 0.0039191 2.0740
2461183.3669683 99.99999 9.99999 0.99153 0.06189 99.99999 9.99999 0.0039191 2.0751
2461183.3671004 -0.68043 0.08531 0.79507 0.04477 1.47550 0.07778 0.0039191 2.0759
2461183.3672354 99.99999 9.99999 0.89346 0.04398 99.99999 9.99999 0.0039191 2.0767
2461183.3673695 -0.67075 0.07912 0.93675 0.04095 1.60750 0.07119 0.0039191 2.0775
2461183.3675033 99.99999 9.99999 99.99999 9.99999 1.46369 0.06511 0.0039191 2.0782
2461183.3677043 -0.48599 0.07488 99.99999 9.99999 99.99999 9.99999 0.0039190 2.0794
2461183.3678367 -0.64618 0.08074 99.99999 9.99999 99.99999 9.99999 0.0039190 2.0802
2461183.3679714 -0.43828 0.07076 99.99999 9.99999 99.99999 9.99999 0.0039190 2.0810
2461183.3681061 -0.63107 0.08731 1.04978 0.04677 1.68085 0.07741 0.0039190 2.0818
2461183.3682404 99.99999 9.99999 99.99999 9.99999 1.51808 0.08058 0.0039190 2.0826
2461183.3684408 -0.73995 0.10041 0.86583 0.04879 1.60578 0.09220 0.0039190 2.0837
2461183.3685733 99.99999 9.99999 1.24932 0.06181 99.99999 9.99999 0.0039190 2.0845
2461183.3687066 99.99999 9.99999 1.15399 0.05835 99.99999 9.99999 0.0039190 2.0853
2461183.3688415 -0.70892 0.09817 1.08372 0.04962 1.79263 0.08802 0.0039190 2.0861
2461183.3689758 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039190 2.0869
2461183.3691758 99.99999 9.99999 1.22008 0.06413 99.99999 9.99999 0.0039189 2.0881
2461183.3695743 99.99999 9.99999 1.17934 0.07945 99.99999 9.99999 0.0039189 2.0906
2461183.3697063 99.99999 9.99999 1.06845 0.06751 99.99999 9.99999 0.0039189 2.0914
2461183.3699061 -0.60509 0.10553 1.01290 0.05569 1.61799 0.09427 0.0039189 2.0926
2461183.3700385 99.99999 9.99999 1.02155 0.07274 99.99999 9.99999 0.0039189 2.0934
2461183.3701731 99.99999 9.99999 0.97995 0.06705 99.99999 9.99999 0.0039189 2.0942
2461183.3703076 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039189 2.0951
2461183.3704418 -0.50246 0.10524 0.98647 0.05933 1.48893 0.09259 0.0039188 2.0959
2461183.3706421 -0.51623 0.10294 0.98153 0.05808 1.49776 0.09068 0.0039188 2.0971
2461183.3707745 -0.52736 0.11004 1.05246 0.06367 1.57982 0.09493 0.0039188 2.0980
2461183.3709082 -0.51229 0.09231 1.07859 0.05129 1.59088 0.08112 0.0039188 2.0988
2461183.3710430 -0.40479 0.07654 1.05299 0.04772 1.45777 0.06475 0.0039188 2.0997
2461183.3711773 -0.48614 0.07300 1.09652 0.04185 1.58266 0.06310 0.0039188 2.1005
2461183.3713769 -0.45819 0.06989 0.97541 0.04074 1.43360 0.06076 0.0039188 2.1018
2461183.3716433 -0.69551 0.06670 0.95564 0.03407 1.65116 0.06048 0.0039188 2.1035
2461183.3717757 -0.26329 0.05813 1.26183 0.03804 1.52512 0.04688 0.0039188 2.1043
2461183.3719081 -0.47039 0.05375 1.08944 0.03089 1.55982 0.04664 0.0039187 2.1052
2461183.3720415 -0.40689 0.05243 1.20200 0.03121 1.60889 0.04431 0.0039187 2.1060
2461183.3722417 -0.42277 0.05010 1.09483 0.03047 1.51761 0.04244 0.0039187 2.1073
2461183.3723744 -0.51065 0.05546 1.13551 0.03071 1.64616 0.04858 0.0039187 2.1082
2461183.3725075 -0.48453 0.06227 1.11527 0.03642 1.59980 0.05337 0.0039187 2.1090
2461183.3726414 -0.62138 0.07299 1.12023 0.03792 1.74161 0.06507 0.0039187 2.1099
2461183.3727758 99.99999 9.99999 0.97364 0.03727 99.99999 9.99999 0.0039187 2.1108
2461183.3729764 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039187 2.1121
2461183.3731092 99.99999 9.99999 1.24864 0.04445 99.99999 9.99999 0.0039187 2.1130
2461183.3732423 -0.51744 0.06941 1.13687 0.03800 1.65431 0.06088 0.0039186 2.1139
2461183.3733765 -0.49196 0.05549 1.11471 0.03182 1.60668 0.04792 0.0039186 2.1147
2461183.3735111 -0.68295 0.06825 0.95745 0.03373 1.64040 0.06233 0.0039186 2.1156
2461183.3737111 -0.53130 0.06233 1.05556 0.03510 1.58686 0.05454 0.0039186 2.1170
2461183.3738434 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039186 2.1179
2461183.3739771 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039186 2.1187
2461183.3741117 99.99999 9.99999 1.18515 0.04493 99.99999 9.99999 0.0039186 2.1197
2461183.3742457 -0.12219 0.05693 1.23093 0.04068 1.35312 0.04344 0.0039186 2.1206
2461183.3744470 -0.44905 0.04922 1.09767 0.02941 1.54672 0.04200 0.0039186 2.1219
2461183.3745795 -0.57367 0.04194 1.08928 0.02272 1.66295 0.03707 0.0039185 2.1228
2461183.3747122 -0.50706 0.04052 0.93350 0.02298 1.44056 0.03580 0.0039185 2.1237
2461183.3748469 -0.63565 0.04358 1.03142 0.02344 1.66707 0.03883 0.0039185 2.1246
2461183.3749813 -0.51152 0.03806 0.95749 0.02223 1.46902 0.03330 0.0039185 2.1256
2461183.3751785 -0.49510 0.03486 1.04223 0.02029 1.53734 0.03044 0.0039185 2.1269
2461183.3753108 -0.60784 0.03721 1.00851 0.01972 1.61636 0.03339 0.0039185 2.1278
2461183.3754450 -0.47836 0.03699 1.10674 0.02203 1.58510 0.03163 0.0039185 2.1288
2461183.3755799 -0.38087 0.03682 1.08641 0.02236 1.46728 0.03139 0.0039185 2.1297
2461183.3757141 -0.41439 0.03850 1.20089 0.02286 1.61528 0.03291 0.0039185 2.1306
2461183.3759118 -0.51038 0.03783 1.05153 0.02162 1.56191 0.03302 0.0039185 2.1320
2461183.3760439 -0.45227 0.03360 1.11717 0.01947 1.56944 0.02900 0.0039184 2.1330
2461183.3761767 -0.57549 0.03637 1.00546 0.01965 1.58095 0.03247 0.0039184 2.1339
2461183.3763094 -0.46314 0.03025 1.06657 0.01758 1.52971 0.02633 0.0039184 2.1348
2461183.3764427 -0.34908 0.03044 1.10179 0.01931 1.45087 0.02548 0.0039184 2.1358
2461183.3766420 -0.57225 0.03160 99.99999 9.99999 99.99999 9.99999 0.0039184 2.1372
2461183.3767744 -0.50185 0.02731 1.06268 0.01521 1.56453 0.02399 0.0039184 2.1381
2461183.3769072 99.99999 9.99999 99.99999 9.99999 1.65857 0.02425 0.0039184 2.1391
2461183.3770408 -0.50678 0.02691 1.08566 0.01542 1.59244 0.02342 0.0039184 2.1400
2461183.3771754 99.99999 9.99999 99.99999 9.99999 1.33171 0.02227 0.0039184 2.1410
2461183.3773753 -0.39302 0.02631 1.01410 0.01617 1.40712 0.02239 0.0039183 2.1424
2461183.3775078 -0.52098 0.02700 1.19345 0.01499 1.71443 0.02354 0.0039183 2.1434
2461183.3776412 99.99999 9.99999 1.05119 0.01430 99.99999 9.99999 0.0039183 2.1444
2461183.3777755 -0.50336 0.02528 1.07597 0.01437 1.57934 0.02210 0.0039183 2.1453
2461183.3779097 -0.25761 0.02646 99.99999 9.99999 99.99999 9.99999 0.0039183 2.1463
2461183.3781074 -0.45344 0.02545 1.15404 0.01474 1.60748 0.02198 0.0039183 2.1478
2461183.3782393 99.99999 9.99999 99.99999 9.99999 1.43006 0.02028 0.0039183 2.1487
2461183.3783715 99.99999 9.99999 99.99999 9.99999 1.51712 0.02087 0.0039183 2.1497
2461183.3785045 -0.31264 0.02971 1.32717 0.01840 1.63981 0.02458 0.0039183 2.1507
2461183.3786381 -0.38873 0.02997 1.10767 0.01805 1.49640 0.02558 0.0039183 2.1517
2461183.3788372 -0.56032 0.02933 1.01969 0.01656 1.58002 0.02573 0.0039182 2.1532
2461183.3789701 -0.39835 0.02747 99.99999 9.99999 99.99999 9.99999 0.0039182 2.1542
2461183.3791029 -0.43243 0.02756 1.14232 0.01609 1.57475 0.02379 0.0039182 2.1552
2461183.3792378 -0.51226 0.02751 1.16089 0.01547 1.67315 0.02388 0.0039182 2.1562
2461183.3793719 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039182 2.1572
2461183.3795731 -0.57519 0.03165 1.13109 0.01685 1.70628 0.02802 0.0039182 2.1587
2461183.3797056 -0.47265 0.03114 1.18074 0.01836 1.65339 0.02651 0.0039182 2.1597
2461183.3798386 -0.49672 0.02934 1.11267 0.01706 1.60939 0.02534 0.0039182 2.1607
2461183.3801075 -0.45985 0.03239 1.15709 0.01846 1.61694 0.02803 0.0039182 2.1628
2461183.3803054 -0.43842 0.03418 1.03853 0.02028 1.47695 0.02948 0.0039181 2.1643
2461183.3804382 -0.39265 0.04070 1.04496 0.02466 1.43761 0.03484 0.0039181 2.1653
2461183.3805707 -0.48502 0.03800 1.11915 0.02252 1.60417 0.03249 0.0039181 2.1663
2461183.3807049 -0.45962 0.03154 1.13190 0.01864 1.59152 0.02697 0.0039181 2.1674
2461183.3808385 -0.58638 0.03250 0.98646 0.01746 1.57284 0.02897 0.0039181 2.1684
2461183.3810369 -0.55991 0.03690 1.01729 0.01973 1.57720 0.03292 0.0039181 2.1700
2461183.3811694 -0.54585 0.03301 99.99999 9.99999 99.99999 9.99999 0.0039181 2.1710
2461183.3813022 -0.45623 0.03104 1.00936 0.01826 1.46559 0.02685 0.0039181 2.1720
2461183.3814368 -0.53552 0.03127 0.82636 0.01891 1.36188 0.02735 0.0039181 2.1731
2461183.3815708 -0.45442 0.03107 1.03276 0.01835 1.48717 0.02685 0.0039180 2.1742
2461183.3819026 -0.49082 0.02992 0.98605 0.01746 1.47687 0.02610 0.0039180 2.1768
2461183.3820347 -0.18670 0.03111 99.99999 9.99999 99.99999 9.99999 0.0039180 2.1778
2461183.3821673 99.99999 9.99999 1.16866 0.02192 99.99999 9.99999 0.0039180 2.1789
2461183.3823007 -0.44714 0.03414 1.10892 0.02033 1.55606 0.02919 0.0039180 2.1800
2461183.3824964 -0.55043 0.03634 1.04951 0.02043 1.59994 0.03175 0.0039180 2.1815
2461183.3826291 -0.37663 0.03104 1.11953 0.01959 1.49616 0.02586 0.0039180 2.1826
2461183.3827633 99.99999 9.99999 99.99999 9.99999 1.68513 0.03421 0.0039180 2.1837
2461183.3828980 -0.58033 0.03058 1.07634 0.01679 1.65666 0.02697 0.0039180 2.1848
2461183.3830318 -0.53644 0.04472 1.20929 0.02430 1.74573 0.03917 0.0039179 2.1859
2461183.3832299 99.99999 9.99999 99.99999 9.99999 1.80894 0.02995 0.0039179 2.1875
2461183.3833623 -0.30098 0.03361 1.29034 0.02143 1.59132 0.02742 0.0039179 2.1886
2461183.3834949 -0.48173 0.03298 1.15591 0.01901 1.63764 0.02840 0.0039179 2.1897
2461183.3836277 -0.43129 0.03303 1.19781 0.01904 1.62909 0.02834 0.0039179 2.1907
2461183.3837612 -0.34878 0.03420 1.33178 0.02177 1.68056 0.02778 0.0039179 2.1919
2461183.3840929 -0.41889 0.03382 1.09800 0.02083 1.51690 0.02851 0.0039179 2.1946
2461183.3842260 -0.52562 0.03970 1.12340 0.02228 1.64901 0.03456 0.0039179 2.1957
2461183.3843588 -0.51030 0.03683 1.07485 0.02034 1.58515 0.03248 0.0039178 2.1968
2461183.3844915 -0.43742 0.03847 1.13793 0.02294 1.57535 0.03287 0.0039178 2.1979
2461183.3846907 -0.59075 0.04650 1.03756 0.02472 1.62831 0.04142 0.0039178 2.1996
2461183.3849557 -0.47052 0.04732 1.16737 0.02705 1.63789 0.04074 0.0039178 2.2018
2461183.3850879 -0.62116 0.04665 0.90878 0.02546 1.52994 0.04170 0.0039178 2.2030
2461183.3852203 -0.49536 0.05025 1.14465 0.02861 1.64001 0.04344 0.0039178 2.2041
2461183.3854190 -0.60776 0.05436 1.08920 0.02930 1.69697 0.04797 0.0039178 2.2058
2461183.3855514 -0.57922 0.06626 1.16541 0.03491 1.74462 0.05866 0.0039178 2.2069
2461183.3856840 99.99999 9.99999 1.18368 0.03905 99.99999 9.99999 0.0039178 2.2081
2461183.3858178 -0.47686 0.06361 0.98835 0.03663 1.46521 0.05558 0.0039177 2.2092
2461183.3859518 -0.54721 0.06963 1.16387 0.04018 1.71108 0.05965 0.0039177 2.2104
2461183.3861520 -0.35370 0.07629 1.23034 0.04689 1.58404 0.06388 0.0039177 2.2121
2461183.3862841 -0.37135 0.06369 1.13649 0.03804 1.50784 0.05425 0.0039177 2.2132
2461183.3864169 -0.44361 0.05870 1.09024 0.03539 1.53385 0.04964 0.0039177 2.2144
2461183.3865517 99.99999 9.99999 99.99999 9.99999 1.60443 0.05130 0.0039177 2.2156
2461183.3866866 -0.38719 0.08130 1.41522 0.04850 1.80241 0.06775 0.0039177 2.2168
2461183.3871637 99.99999 9.99999 1.11288 0.04424 99.99999 9.99999 0.0039176 2.2210
2461183.3872964 -0.28930 0.06525 1.18987 0.04270 1.47917 0.05302 0.0039176 2.2222
2461183.3874288 99.99999 9.99999 99.99999 9.99999 1.51788 0.05780 0.0039176 2.2233
2461183.3875617 -0.59481 0.06269 1.05930 0.03357 1.65411 0.05570 0.0039176 2.2245
2461183.3877584 -0.38461 0.05582 1.16315 0.03375 1.54775 0.04716 0.0039176 2.2263
2461183.3878908 99.99999 9.99999 1.03097 0.03152 99.99999 9.99999 0.0039176 2.2275
2461183.3880250 -0.46806 0.05162 1.06806 0.02978 1.53611 0.04497 0.0039176 2.2287
2461183.3881593 -0.25492 0.04681 99.99999 9.99999 99.99999 9.99999 0.0039176 2.2299
2461183.3882890 -0.46038 0.04683 1.10979 0.02736 1.57017 0.04024 0.0039176 2.2311
2461183.3884896 -0.22628 0.04512 1.02891 0.03065 1.25519 0.03662 0.0039175 2.2329
2461183.3886220 -0.53453 0.04254 0.83493 0.02425 1.36946 0.03802 0.0039175 2.2341
2461183.3887546 -0.38228 0.04854 1.22024 0.02950 1.60252 0.04080 0.0039175 2.2353
2461183.3890215 -0.53611 0.04584 1.06594 0.02650 1.60206 0.03961 0.0039175 2.2377
2461183.3892194 99.99999 9.99999 99.99999 9.99999 1.61534 0.03680 0.0039175 2.2396
2461183.3893557 -0.68395 0.05548 0.99346 0.02905 1.67741 0.04960 0.0039175 2.2408
2461183.3894897 -0.50862 0.04133 1.07926 0.02371 1.58788 0.03592 0.0039175 2.2421
2461183.3896158 -0.57377 0.04104 1.02642 0.02275 1.60019 0.03613 0.0039175 2.2432
2461183.3897488 -0.51230 0.03698 1.08831 0.02133 1.60061 0.03207 0.0039175 2.2445
2461183.3900768 -0.41175 0.03574 1.10472 0.02116 1.51648 0.03071 0.0039174 2.2476
2461183.3902095 -0.49726 0.03557 1.16057 0.01966 1.65783 0.03093 0.0039174 2.2488
2461183.3903419 -0.48812 0.03892 1.13576 0.02326 1.62387 0.03306 0.0039174 2.2501
2461183.3904749 -0.51544 0.04025 1.12492 0.02124 1.64036 0.03581 0.0039174 2.2513
2461183.3906737 -0.46538 0.03285 1.10971 0.01917 1.57509 0.02837 0.0039174 2.2532
2461183.3908063 -0.13706 0.03313 1.41706 0.02304 1.55413 0.02549 0.0039174 2.2545
2461183.3909389 -0.46712 0.03175 1.05911 0.01854 1.52623 0.02757 0.0039174 2.2557
2461183.3910724 -0.41145 0.03320 1.13051 0.02076 1.54195 0.02776 0.0039174 2.2570
2461183.3912071 -0.53624 0.03573 1.03950 0.02059 1.57574 0.03119 0.0039174 2.2583
2461183.3914047 -0.43958 0.03368 1.06612 0.01973 1.50571 0.02905 0.0039173 2.2602
2461183.3915380 -0.33515 0.03693 1.11271 0.02370 1.44787 0.03064 0.0039173 2.2615
2461183.3916726 -0.47678 0.03709 1.08055 0.02190 1.55732 0.03192 0.0039173 2.2628
2461183.3918065 -0.52854 0.03749 1.07626 0.02028 1.60480 0.03322 0.0039173 2.2641
2461183.3919410 -0.48638 0.03438 99.99999 9.99999 99.99999 9.99999 0.0039173 2.2654
2461183.3921408 -0.59695 0.03433 99.99999 9.99999 99.99999 9.99999 0.0039173 2.2674
2461183.3922729 -0.51547 0.03277 1.12317 0.01855 1.63865 0.02849 0.0039173 2.2687
2461183.3924084 -0.43927 0.03393 1.21233 0.01936 1.65160 0.02929 0.0039173 2.2700
2461183.3925428 -0.53239 0.03132 99.99999 9.99999 99.99999 9.99999 0.0039173 2.2713
2461183.3926738 -0.44908 0.03248 1.14278 0.01915 1.59186 0.02787 0.0039172 2.2726
2461183.3928691 -0.42663 0.03017 1.11469 0.01848 1.54132 0.02560 0.0039172 2.2746
2461183.3930014 -0.43666 0.03160 1.16672 0.01910 1.60337 0.02668 0.0039172 2.2759
2461183.3931350 -0.34138 0.03219 1.09919 0.02017 1.44057 0.02704 0.0039172 2.2772
2461183.3932695 -0.41271 0.03332 1.18750 0.02022 1.60022 0.02803 0.0039172 2.2786
2461183.3934032 -0.46635 0.03524 1.18295 0.02028 1.64930 0.03023 0.0039172 2.2799
2461183.3936013 99.99999 9.99999 99.99999 9.99999 1.60438 0.02951 0.0039172 2.2819
2461183.3937336 -0.53362 0.03286 1.04924 0.01848 1.58286 0.02881 0.0039172 2.2832
2461183.3938677 -0.56950 0.04262 1.09822 0.02354 1.66772 0.03736 0.0039172 2.2846
2461183.3940001 -0.45670 0.03454 1.15392 0.02019 1.61062 0.02964 0.0039172 2.2859
2461183.3941327 99.99999 9.99999 99.99999 9.99999 1.57498 0.03180 0.0039171 2.2873
2461183.3943322 99.99999 9.99999 99.99999 9.99999 1.55597 0.03932 0.0039171 2.2893
2461183.3944644 -0.53517 0.03960 1.16902 0.02206 1.70419 0.03443 0.0039171 2.2907
2461183.3945968 -0.34684 0.03875 1.24194 0.02467 1.58878 0.03177 0.0039171 2.2920
2461183.3948652 -0.16907 0.03842 1.48019 0.02604 1.64925 0.02967 0.0039171 2.2948
2461183.3949978 -0.52461 0.03608 1.01448 0.02053 1.53909 0.03157 0.0039171 2.2962
2461183.3951962 -0.27331 0.03584 1.18972 0.02298 1.46303 0.02947 0.0039171 2.2982
2461183.3953286 -0.46429 0.03402 1.12337 0.01979 1.58765 0.02924 0.0039171 2.2996
2461183.3954614 -0.37936 0.03523 1.14569 0.02201 1.52505 0.02935 0.0039170 2.3010
2461183.3955942 -0.40195 0.03473 1.00682 0.02051 1.40877 0.03019 0.0039170 2.3024
2461183.3957276 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039170 2.3038
2461183.3959238 -0.40226 0.03417 1.15395 0.02056 1.55621 0.02894 0.0039170 2.3059
2461183.3960563 -0.25410 0.03640 1.27913 0.02401 1.53323 0.02919 0.0039170 2.3073
2461183.3961907 -0.41342 0.03608 1.08848 0.02128 1.50191 0.03106 0.0039170 2.3087
2461183.3963252 -0.49472 0.03826 1.16974 0.02215 1.66446 0.03281 0.0039170 2.3101
2461183.3964594 -0.47026 0.03692 1.05130 0.02116 1.52156 0.03210 0.0039170 2.3116
2461183.3966544 -0.38923 0.03197 1.14219 0.01981 1.53142 0.02689 0.0039170 2.3137
2461183.3967867 -0.35697 0.03573 1.13664 0.02178 1.49362 0.03031 0.0039170 2.3151
2461183.3969194 -0.37031 0.03582 1.18130 0.02180 1.55161 0.03023 0.0039169 2.3165
2461183.3970527 -0.30551 0.04111 1.32640 0.02575 1.63191 0.03372 0.0039169 2.3180
2461183.3971876 -0.44293 0.03782 1.23974 0.02225 1.68267 0.03207 0.0039169 2.3194
2461183.3973878 -0.32587 0.03480 1.22671 0.02170 1.55258 0.02887 0.0039169 2.3216
2461183.3975203 -0.16586 0.03694 1.35188 0.02534 1.51774 0.02887 0.0039169 2.3230
2461183.3976538 -0.36973 0.03506 1.06833 0.02157 1.43806 0.02981 0.0039169 2.3245
2461183.3977878 -0.25512 0.03620 1.19377 0.02375 1.44889 0.02947 0.0039169 2.3260
2461183.3979231 -0.26340 0.03590 1.28701 0.02291 1.55042 0.02942 0.0039169 2.3274
2461183.3981230 -0.32455 0.03450 1.22565 0.02197 1.55020 0.02845 0.0039169 2.3297
2461183.3982556 -0.22178 0.03427 1.19182 0.02339 1.41360 0.02724 0.0039168 2.3311
2461183.3983890 -0.31513 0.03731 1.25876 0.02259 1.57389 0.03126 0.0039168 2.3326
2461183.3985234 -0.24585 0.03498 1.17362 0.02363 1.41947 0.02811 0.0039168 2.3341
2461183.3986579 -0.12610 0.03439 1.25102 0.02374 1.37712 0.02694 0.0039168 2.3356
2461183.3988551 -0.15621 0.03630 1.36809 0.02491 1.52431 0.02825 0.0039168 2.3378
2461183.3989876 -0.12667 0.03571 1.48329 0.02532 1.60996 0.02673 0.0039168 2.3393
2461183.3991212 -0.08198 0.03377 1.45323 0.02394 1.53522 0.02548 0.0039168 2.3408
2461183.3992545 -0.15059 0.03312 1.33023 0.02273 1.48082 0.02584 0.0039168 2.3423
2461183.3993870 -0.20161 0.03759 1.40333 0.02506 1.60494 0.02978 0.0039168 2.3438
2461183.3995820 -0.07472 0.03648 1.40658 0.02601 1.48131 0.02748 0.0039168 2.3460
2461183.3997144 0.00244 0.03815 1.37325 0.02810 1.37081 0.02795 0.0039167 2.3475
2461183.3998484 -0.00728 0.03643 99.99999 9.99999 99.99999 9.99999 0.0039167 2.3490
2461183.3999826 0.07843 0.03724 1.50953 0.02796 1.43109 0.02650 0.0039167 2.3506
2461183.4001170 -0.00541 0.04298 1.66304 0.03109 1.66845 0.03111 0.0039167 2.3521
2461183.4003156 0.16114 0.04704 1.77717 0.03618 1.61603 0.03168 0.0039167 2.3544
2461183.4004481 0.03084 0.04717 1.68549 0.03425 1.65466 0.03406 0.0039167 2.3559
2461183.4005820 0.05918 0.05304 1.77037 0.03864 1.71119 0.03787 0.0039167 2.3575
2461183.4007161 0.08715 0.05332 1.74660 0.03995 1.65946 0.03706 0.0039167 2.3591
2461183.4008487 0.17454 0.05335 1.66914 0.04116 1.49461 0.03639 0.0039167 2.3606
2461183.4010477 99.99999 9.99999 99.99999 9.99999 1.61884 0.03934 0.0039166 2.3629
2461183.4011802 0.13912 0.05765 1.76136 0.04435 1.62224 0.03888 0.0039166 2.3645
2461183.4013127 0.22224 0.05250 1.58542 0.04250 1.36318 0.03382 0.0039166 2.3660
2461183.4014462 0.25855 0.05412 1.73828 0.04348 1.47973 0.03471 0.0039166 2.3676
2461183.4015797 0.19835 0.05788 1.60289 0.04616 1.40453 0.03806 0.0039166 2.3692
2461183.4017790 99.99999 9.99999 99.99999 9.99999 1.42612 0.05244 0.0039166 2.3716
2461183.4019120 0.17491 0.05785 1.76239 0.04529 1.58748 0.03820 0.0039166 2.3731
2461183.4020450 0.12476 0.05154 1.68480 0.03902 1.56004 0.03585 0.0039166 2.3747
2461183.4021787 0.12244 0.05935 1.73278 0.04627 1.61034 0.03932 0.0039166 2.3763
2461183.4024455 0.21196 0.04730 1.76790 0.03700 1.55595 0.03136 0.0039165 2.3795
2461183.4026422 0.26858 0.04724 1.86335 0.03802 1.59478 0.02971 0.0039165 2.3819
2461183.4027745 0.31417 0.04207 1.76905 0.03408 1.45488 0.02645 0.0039165 2.3835
2461183.4029081 0.14865 0.04693 1.73760 0.03600 1.58895 0.03201 0.0039165 2.3851
2461183.4030422 0.24938 0.05254 99.99999 9.99999 99.99999 9.99999 0.0039165 2.3868
2461183.4031773 0.22985 0.05794 1.74691 0.04339 1.51706 0.04116 0.0039165 2.3884
2461183.4033821 0.18968 0.06728 1.74062 0.04358 1.55094 0.05420 0.0039165 2.3909
2461183.4035146 99.99999 9.99999 99.99999 9.99999 1.53433 0.06806 0.0039165 2.3925
2461183.4036478 0.16379 0.09557 1.74995 0.05696 1.58616 0.08122 0.0039165 2.3942
2461183.4037811 99.99999 9.99999 99.99999 9.99999 1.64051 0.11230 0.0039165 2.3958
2461183.4045939 99.99999 9.99999 1.18889 0.12063 99.99999 9.99999 0.0039164 2.4060
